Single
3648
Scan 0,   
1878, 92.0
1879, 92.0
1880, 88.0
1881, 86.0
1882, 90.0
1883, 88.0
1884, 88.0
1885, 86.0
1886, 85.0
1887, 88.0
1888, 88.0
1889, 89.0
1890, 90.0
1891, 83.0
1892, 91.0
1893, 84.0
1894, 88.0
1895, 86.0
1896, 93.0
1897, 86.0
1898, 89.0
1899, 85.0
1900, 87.0
1901, 87.0
1902, 88.0
1903, 84.0
1904, 84.0
1905, 83.0
1906, 89.0
1907, 86.0
1908, 84.0
1909, 80.0
1910, 83.0
1911, 84.0
1912, 89.0
1913, 82.0
1914, 86.0
1915, 79.0
1916, 82.0
1917, 81.0
1918, 84.0
1919, 84.0
1920, 86.0
1921, 81.0
1922, 81.0
1923, 79.0
1924, 84.0
1925, 79.0
1926, 83.0
1927, 80.0
1928, 87.0
1929, 77.0
1930, 81.0
1931, 79.0
1932, 85.0
1933, 78.0
1934, 85.0
1935, 77.0
1936, 82.0
1937, 82.0
1938, 85.0
1939, 82.0
1940, 87.0
1941, 77.0
1942, 83.0
1943, 75.0
1944, 84.0
1945, 84.0
1946, 82.0
1947, 84.0
1948, 84.0
1949, 77.0
1950, 82.0
1951, 78.0
1952, 82.0
1953, 78.0
1954, 83.0
1955, 76.0
1956, 84.0
1957, 75.0
1958, 82.0
1959, 82.0
1960, 82.0
1961, 80.0
1962, 79.0
1963, 81.0
1964, 83.0
1965, 85.0
1966, 79.0
1967, 72.0
1968, 83.0
1969, 78.0
1970, 81.0
1971, 79.0
1972, 78.0
1973, 81.0
1974, 82.0
1975, 77.0
1976, 83.0
1977, 79.0
1978, 83.0
1979, 81.0
1980, 81.0
1981, 78.0
1982, 81.0
1983, 80.0
1984, 79.0
1985, 78.0
1986, 78.0
1987, 80.0
1988, 83.0
1989, 77.0
1990, 84.0
1991, 77.0
1992, 80.0
1993, 78.0
1994, 80.0
1995, 81.0
1996, 80.0
1997, 80.0
1998, 78.0
1999, 77.0
2000, 84.0
2001, 74.0
2002, 81.0
2003, 80.0
2004, 85.0
2005, 76.0
2006, 80.0
2007, 77.0
2008, 82.0
2009, 83.0
2010, 82.0
2011, 73.0
2012, 84.0
2013, 77.0
2014, 79.0
2015, 80.0
2016, 78.0
2017, 77.0
2018, 82.0
2019, 77.0
2020, 76.0
2021, 79.0
2022, 76.0
2023, 78.0
2024, 82.0
2025, 75.0
2026, 78.0
2027, 79.0
2028, 78.0
2029, 76.0
2030, 78.0
2031, 78.0
2032, 83.0
2033, 78.0
2034, 78.0
2035, 78.0
2036, 81.0
2037, 82.0
2038, 80.0
2039, 73.0
2040, 81.0
2041, 76.0
2042, 81.0
2043, 78.0
2044, 83.0
2045, 77.0
2046, 77.0
2047, 75.0
2048, 81.0
2049, 75.0
2050, 84.0
2051, 79.0
2052, 77.0
2053, 77.0
2054, 81.0
2055, 80.0
2056, 79.0
2057, 77.0
2058, 80.0
2059, 81.0
2060, 82.0
2061, 77.0
2062, 77.0
2063, 81.0
2064, 78.0
2065, 77.0
2066, 82.0
2067, 81.0
2068, 83.0
2069, 78.0
2070, 81.0
2071, 81.0
2072, 77.0
2073, 71.0
2074, 81.0
2075, 78.0
2076, 78.0
2077, 78.0
2078, 80.0
2079, 76.0
2080, 78.0
2081, 77.0
2082, 80.0
2083, 81.0
2084, 81.0
2085, 80.0
2086, 82.0
2087, 78.0
2088, 78.0
2089, 75.0
2090, 80.0
2091, 78.0
2092, 86.0
2093, 76.0
2094, 79.0
2095, 80.0
2096, 82.0
2097, 77.0
2098, 82.0
2099, 82.0
2100, 79.0
2101, 77.0
2102, 74.0
2103, 80.0
2104, 78.0
2105, 84.0
2106, 76.0
2107, 78.0
2108, 77.0
2109, 76.0
2110, 78.0
2111, 77.0
2112, 82.0
2113, 76.0
2114, 83.0
2115, 80.0
2116, 78.0
2117, 75.0
2118, 81.0
2119, 81.0
2120, 77.0
2121, 79.0
2122, 79.0
2123, 81.0
2124, 80.0
2125, 77.0
2126, 79.0
2127, 79.0
2128, 82.0
2129, 80.0
2130, 78.0
2131, 77.0
2132, 78.0
2133, 77.0
2134, 79.0
2135, 77.0
2136, 79.0
2137, 77.0
2138, 84.0
2139, 80.0
2140, 77.0
2141, 75.0
2142, 77.0
2143, 77.0
2144, 79.0
2145, 81.0
2146, 83.0
2147, 79.0
2148, 79.0
2149, 77.0
2150, 77.0
2151, 74.0
2152, 82.0
2153, 79.0
2154, 79.0
2155, 81.0
2156, 84.0
2157, 77.0
2158, 81.0
2159, 77.0
2160, 84.0
2161, 78.0
2162, 80.0
2163, 76.0
2164, 77.0
2165, 81.0
2166, 86.0
2167, 74.0
2168, 83.0
2169, 78.0
2170, 76.0
2171, 77.0
2172, 79.0
2173, 74.0
2174, 80.0
2175, 76.0
2176, 78.0
2177, 80.0
2178, 80.0
2179, 80.0
2180, 83.0
2181, 83.0
2182, 79.0
2183, 81.0
2184, 76.0
2185, 77.0
2186, 84.0
2187, 77.0
2188, 79.0
2189, 77.0
2190, 80.0
2191, 78.0
2192, 77.0
2193, 76.0
2194, 81.0
2195, 78.0
2196, 79.0
2197, 78.0
2198, 84.0
2199, 83.0
2200, 78.0
2201, 76.0
2202, 79.0
2203, 79.0
2204, 79.0
2205, 76.0
2206, 81.0
2207, 77.0
2208, 74.0
2209, 78.0
2210, 78.0
2211, 80.0
2212, 87.0
2213, 76.0
2214, 80.0
2215, 70.0
2216, 78.0
2217, 73.0
2218, 78.0
2219, 76.0
2220, 76.0
2221, 80.0
2222, 82.0
2223, 77.0
2224, 77.0
2225, 77.0
2226, 77.0
2227, 78.0
2228, 85.0
2229, 72.0
2230, 77.0
2231, 77.0
2232, 76.0
2233, 73.0
2234, 80.0
2235, 79.0
2236, 83.0
2237, 77.0
2238, 78.0
2239, 76.0
2240, 79.0
2241, 76.0
2242, 79.0
2243, 78.0
2244, 80.0
2245, 78.0
2246, 77.0
2247, 77.0
2248, 80.0
2249, 76.0
2250, 78.0
2251, 82.0
2252, 78.0
2253, 79.0
2254, 78.0
2255, 78.0
2256, 81.0
2257, 75.0
2258, 80.0
2259, 75.0
2260, 79.0
2261, 82.0
2262, 80.0
2263, 80.0
2264, 76.0
2265, 79.0
2266, 81.0
2267, 77.0
2268, 81.0
2269, 78.0
2270, 80.0
2271, 76.0
2272, 79.0
2273, 80.0
2274, 76.0
2275, 76.0
2276, 74.0
2277, 80.0
2278, 77.0
2279, 76.0
2280, 83.0
2281, 81.0
2282, 81.0
2283, 80.0
2284, 84.0
2285, 77.0
2286, 81.0
2287, 72.0
2288, 74.0
2289, 76.0
2290, 76.0
2291, 79.0
2292, 78.0
2293, 79.0
2294, 80.0
2295, 76.0
2296, 78.0
2297, 77.0
2298, 80.0
2299, 76.0
2300, 79.0
2301, 78.0
2302, 83.0
2303, 79.0
2304, 77.0
2305, 75.0
2306, 82.0
2307, 78.0
2308, 80.0
2309, 80.0
2310, 81.0
2311, 77.0
2312, 79.0
2313, 83.0
2314, 83.0
2315, 79.0
2316, 81.0
2317, 76.0
2318, 83.0
2319, 82.0
2320, 84.0
2321, 76.0
2322, 84.0
2323, 76.0
2324, 80.0
2325, 75.0
2326, 84.0
2327, 76.0
2328, 82.0
2329, 76.0
2330, 77.0
2331, 78.0
2332, 80.0
2333, 76.0
2334, 79.0
2335, 81.0
2336, 84.0
2337, 80.0
2338, 78.0
2339, 74.0
2340, 81.0
2341, 77.0
2342, 79.0
2343, 74.0
2344, 81.0
2345, 74.0
2346, 81.0
2347, 78.0
2348, 75.0
2349, 75.0
2350, 76.0
2351, 80.0
2352, 80.0
2353, 70.0
2354, 80.0
2355, 72.0
2356, 78.0
2357, 78.0
2358, 80.0
2359, 78.0
2360, 77.0
2361, 81.0
2362, 79.0
2363, 76.0
2364, 78.0
2365, 76.0
2366, 77.0
2367, 72.0
2368, 81.0
2369, 77.0
2370, 77.0
2371, 74.0
2372, 78.0
2373, 78.0
2374, 78.0
2375, 74.0
2376, 77.0
2377, 80.0
2378, 78.0
2379, 75.0
2380, 78.0
2381, 76.0
2382, 83.0
2383, 78.0
2384, 75.0
2385, 78.0
2386, 79.0
2387, 80.0
2388, 79.0
2389, 75.0
2390, 83.0
2391, 79.0
2392, 79.0
2393, 81.0
2394, 79.0
2395, 75.0
2396, 80.0
2397, 82.0
2398, 80.0
2399, 73.0
2400, 83.0
2401, 79.0
2402, 79.0
2403, 75.0
2404, 78.0
2405, 74.0
2406, 79.0
2407, 80.0
2408, 82.0
2409, 77.0
2410, 80.0
2411, 78.0
2412, 76.0
2413, 78.0
2414, 80.0
2415, 75.0
2416, 82.0
2417, 80.0
2418, 80.0
2419, 77.0
2420, 77.0
2421, 78.0
2422, 76.0
2423, 74.0
2424, 82.0
2425, 78.0
2426, 79.0
2427, 79.0
2428, 77.0
2429, 76.0
2430, 82.0
2431, 78.0
2432, 78.0
2433, 77.0
2434, 81.0
2435, 76.0
2436, 81.0
2437, 78.0
2438, 77.0
2439, 75.0
2440, 76.0
2441, 76.0
2442, 82.0
2443, 78.0
2444, 80.0
2445, 74.0
2446, 80.0
2447, 77.0
2448, 75.0
2449, 77.0
2450, 82.0
2451, 74.0
2452, 83.0
2453, 76.0
2454, 79.0
2455, 78.0
2456, 78.0
2457, 77.0
2458, 82.0
2459, 74.0
2460, 80.0
2461, 79.0
2462, 80.0
2463, 76.0
2464, 80.0
2465, 78.0
2466, 81.0
2467, 71.0
2468, 85.0
2469, 81.0
2470, 76.0
2471, 80.0
2472, 76.0
2473, 79.0
2474, 85.0
2475, 79.0
2476, 80.0
2477, 82.0
2478, 82.0
2479, 74.0
2480, 75.0
2481, 73.0
2482, 81.0
2483, 77.0
2484, 78.0
2485, 75.0
2486, 78.0
2487, 77.0
2488, 81.0
2489, 77.0
2490, 80.0
2491, 82.0
2492, 79.0
2493, 76.0
2494, 84.0
2495, 74.0
2496, 82.0
2497, 74.0
2498, 81.0
2499, 83.0
2500, 76.0
2501, 80.0
2502, 82.0
2503, 76.0
2504, 79.0
2505, 81.0
2506, 73.0
2507, 76.0
2508, 79.0
2509, 75.0
2510, 78.0
2511, 76.0
2512, 82.0
2513, 79.0
2514, 78.0
2515, 80.0
2516, 81.0
2517, 79.0
2518, 77.0
2519, 76.0
2520, 77.0
2521, 81.0
2522, 77.0
2523, 77.0
2524, 82.0
2525, 77.0
2526, 79.0
2527, 76.0
2528, 82.0
2529, 79.0
2530, 82.0
2531, 76.0
2532, 77.0
2533, 80.0
2534, 80.0
2535, 74.0
2536, 84.0
2537, 72.0
2538, 83.0
2539, 77.0
2540, 76.0
2541, 79.0
2542, 79.0
2543, 82.0
2544, 81.0
2545, 80.0
2546, 81.0
2547, 78.0
2548, 77.0
2549, 84.0
2550, 81.0
2551, 77.0
2552, 77.0
2553, 81.0
2554, 81.0
2555, 74.0
2556, 77.0
2557, 74.0
2558, 80.0
2559, 82.0
2560, 83.0
2561, 77.0
2562, 81.0
2563, 81.0
2564, 80.0
2565, 74.0
2566, 78.0
2567, 74.0
2568, 79.0
2569, 73.0
2570, 81.0
2571, 81.0
2572, 80.0
2573, 80.0
2574, 85.0
2575, 77.0
2576, 85.0
2577, 75.0
2578, 81.0
2579, 78.0
2580, 80.0
2581, 76.0
2582, 82.0
2583, 76.0
2584, 76.0
2585, 76.0
2586, 83.0
2587, 76.0
2588, 80.0
2589, 75.0
2590, 79.0
2591, 76.0
2592, 82.0
2593, 79.0
2594, 82.0
2595, 80.0
2596, 82.0
2597, 83.0
2598, 80.0
2599, 78.0
2600, 82.0
2601, 77.0
2602, 79.0
2603, 78.0
2604, 78.0
2605, 78.0
2606, 79.0
2607, 79.0
2608, 81.0
2609, 80.0
2610, 82.0
2611, 80.0
2612, 79.0
2613, 79.0
2614, 81.0
2615, 78.0
2616, 85.0
2617, 79.0
2618, 78.0
2619, 76.0
2620, 88.0
2621, 78.0
2622, 79.0
2623, 76.0
2624, 78.0
2625, 78.0
2626, 78.0
2627, 72.0
2628, 78.0
2629, 74.0
2630, 77.0
2631, 76.0
2632, 82.0
2633, 80.0
2634, 80.0
2635, 78.0
2636, 80.0
2637, 79.0
2638, 83.0
2639, 73.0
2640, 82.0
2641, 77.0
2642, 80.0
2643, 79.0
2644, 85.0
2645, 78.0
2646, 77.0
2647, 77.0
2648, 83.0
2649, 76.0
2650, 81.0
2651, 74.0
2652, 81.0
2653, 77.0
2654, 81.0
2655, 80.0
2656, 77.0
2657, 78.0
2658, 81.0
2659, 72.0
2660, 78.0
2661, 77.0
2662, 83.0
2663, 77.0
2664, 76.0
2665, 76.0
2666, 82.0
2667, 77.0
2668, 78.0
2669, 76.0
2670, 84.0
2671, 82.0
2672, 77.0
2673, 79.0
2674, 80.0
2675, 78.0
2676, 75.0
2677, 74.0
2678, 79.0
2679, 82.0
2680, 80.0
2681, 77.0
2682, 80.0
2683, 81.0
2684, 79.0
2685, 79.0
2686, 79.0
2687, 80.0
2688, 78.0
2689, 77.0
2690, 79.0
2691, 80.0
2692, 78.0
2693, 76.0
2694, 80.0
2695, 78.0
2696, 85.0
2697, 77.0
2698, 83.0
2699, 77.0
2700, 85.0
2701, 78.0
2702, 84.0
2703, 76.0
2704, 80.0
2705, 76.0
2706, 79.0
2707, 80.0
2708, 81.0
2709, 80.0
2710, 82.0
2711, 82.0
2712, 82.0
2713, 78.0
2714, 79.0
2715, 79.0
2716, 78.0
2717, 78.0
2718, 77.0
2719, 77.0
2720, 78.0
2721, 76.0
2722, 85.0
2723, 77.0
2724, 82.0
2725, 77.0
2726, 84.0
2727, 77.0
2728, 91.0
2729, 82.0
2730, 83.0
2731, 77.0
2732, 79.0
2733, 81.0
2734, 80.0
2735, 76.0
2736, 85.0
2737, 81.0
2738, 80.0
2739, 78.0
2740, 82.0
2741, 75.0
2742, 85.0
2743, 81.0
2744, 85.0
2745, 81.0
2746, 83.0
2747, 79.0
2748, 84.0
2749, 78.0
2750, 83.0
2751, 78.0
2752, 78.0
2753, 74.0
2754, 79.0
2755, 78.0
2756, 83.0
2757, 77.0
2758, 81.0
2759, 78.0
2760, 78.0
2761, 76.0
2762, 81.0
2763, 72.0
2764, 80.0
2765, 74.0
2766, 78.0
2767, 76.0
2768, 79.0
2769, 74.0
2770, 81.0
2771, 78.0
2772, 82.0
2773, 74.0
2774, 76.0
2775, 80.0
2776, 75.0
2777, 79.0
2778, 77.0
2779, 77.0
2780, 78.0
2781, 79.0
2782, 80.0
2783, 77.0
2784, 80.0
2785, 75.0
2786, 81.0
2787, 78.0
2788, 84.0
2789, 73.0
2790, 82.0
2791, 78.0
2792, 77.0
2793, 74.0
2794, 81.0
2795, 79.0
2796, 75.0
2797, 81.0
2798, 77.0
2799, 80.0
2800, 82.0
2801, 76.0
2802, 79.0
2803, 78.0
2804, 74.0
2805, 78.0
2806, 80.0
2807, 80.0
2808, 79.0
2809, 74.0
2810, 81.0
2811, 75.0
2812, 84.0
2813, 78.0
2814, 85.0
2815, 73.0
2816, 78.0
2817, 76.0
2818, 84.0
2819, 79.0
2820, 82.0
2821, 78.0
2822, 82.0
2823, 80.0
2824, 79.0
2825, 78.0
2826, 81.0
2827, 76.0
2828, 82.0
2829, 74.0
2830, 82.0
2831, 75.0
2832, 83.0
2833, 81.0
2834, 78.0
2835, 75.0
2836, 77.0
2837, 79.0
2838, 76.0
2839, 75.0
2840, 83.0
2841, 80.0
2842, 84.0
2843, 79.0
2844, 82.0
2845, 75.0
2846, 80.0
2847, 81.0
2848, 79.0
2849, 79.0
2850, 84.0
2851, 78.0
2852, 76.0
2853, 73.0
2854, 77.0
2855, 80.0
2856, 81.0
2857, 76.0
2858, 77.0
2859, 80.0
2860, 79.0
2861, 76.0
2862, 83.0
2863, 78.0
2864, 78.0
2865, 81.0
2866, 78.0
2867, 83.0
2868, 85.0
2869, 78.0
2870, 78.0
2871, 77.0
2872, 79.0
2873, 76.0
2874, 80.0
2875, 75.0
2876, 77.0
2877, 80.0
2878, 80.0
2879, 81.0
2880, 81.0
2881, 78.0
2882, 78.0
2883, 74.0
2884, 77.0
2885, 78.0
2886, 79.0
2887, 78.0
2888, 82.0
2889, 75.0
2890, 84.0
2891, 79.0
2892, 83.0
2893, 78.0
2894, 81.0
2895, 74.0
2896, 79.0
2897, 75.0
2898, 85.0
2899, 75.0
2900, 79.0
2901, 75.0
2902, 77.0
2903, 81.0
2904, 82.0
2905, 75.0
2906, 80.0
2907, 78.0
2908, 75.0
2909, 80.0
2910, 80.0
2911, 83.0
2912, 83.0
2913, 82.0
2914, 76.0
2915, 75.0
2916, 82.0
2917, 71.0
2918, 81.0
2919, 80.0
2920, 83.0
2921, 78.0
2922, 77.0
2923, 74.0
2924, 80.0
2925, 77.0
2926, 85.0
2927, 78.0
2928, 76.0
2929, 76.0
2930, 80.0
2931, 79.0
2932, 79.0
2933, 81.0
2934, 77.0
2935, 82.0
2936, 77.0
2937, 76.0
2938, 76.0
2939, 75.0
2940, 78.0
2941, 78.0
2942, 83.0
2943, 72.0
2944, 81.0
2945, 77.0
2946, 80.0
2947, 80.0
2948, 88.0
2949, 82.0
2950, 83.0
2951, 76.0
2952, 77.0
2953, 77.0
2954, 81.0
2955, 72.0
2956, 82.0
2957, 80.0
2958, 81.0
2959, 80.0
2960, 78.0
2961, 80.0
2962, 77.0
2963, 78.0
2964, 78.0
2965, 75.0
2966, 81.0
2967, 75.0
2968, 85.0
2969, 80.0
2970, 80.0
2971, 77.0
2972, 73.0
2973, 82.0
2974, 83.0
2975, 77.0
2976, 77.0
2977, 80.0
2978, 82.0
2979, 79.0
2980, 80.0
2981, 80.0
2982, 79.0
2983, 80.0
2984, 80.0
2985, 77.0
2986, 77.0
2987, 75.0
2988, 83.0
2989, 83.0
2990, 81.0
2991, 77.0
2992, 81.0
2993, 78.0
2994, 85.0
2995, 81.0
2996, 81.0
2997, 80.0
2998, 78.0
2999, 78.0
3000, 74.0
3001, 80.0
3002, 81.0
3003, 77.0
3004, 77.0
3005, 75.0
3006, 81.0
3007, 77.0
3008, 78.0
3009, 72.0
3010, 79.0
3011, 74.0
3012, 80.0
3013, 80.0
3014, 79.0
3015, 74.0
3016, 80.0
3017, 75.0
3018, 79.0
3019, 80.0
3020, 77.0
3021, 80.0
3022, 80.0
3023, 82.0
3024, 75.0
3025, 78.0
3026, 80.0
3027, 77.0
3028, 81.0
3029, 79.0
3030, 79.0
3031, 80.0
3032, 83.0
3033, 81.0
3034, 76.0
3035, 77.0
3036, 80.0
3037, 77.0
3038, 78.0
3039, 80.0
3040, 84.0
3041, 74.0
3042, 83.0
3043, 78.0
3044, 85.0
3045, 73.0
3046, 82.0
3047, 75.0
3048, 82.0
3049, 79.0
3050, 81.0
3051, 76.0
3052, 82.0
3053, 76.0
3054, 84.0
3055, 73.0
3056, 80.0
3057, 79.0
3058, 82.0
3059, 80.0
3060, 80.0
3061, 81.0
3062, 81.0
3063, 82.0
3064, 79.0
3065, 76.0
3066, 82.0
3067, 80.0
3068, 74.0
3069, 79.0
3070, 78.0
3071, 76.0
3072, 76.0
3073, 79.0
3074, 78.0
3075, 82.0
3076, 83.0
3077, 74.0
3078, 83.0
3079, 72.0
3080, 82.0
3081, 76.0
3082, 76.0
3083, 79.0
3084, 77.0
3085, 79.0
3086, 81.0
3087, 74.0
3088, 79.0
3089, 77.0
3090, 77.0
3091, 76.0
3092, 78.0
3093, 78.0
3094, 76.0
3095, 78.0
3096, 82.0
3097, 74.0
3098, 78.0
3099, 80.0
3100, 81.0
3101, 84.0
3102, 78.0
3103, 79.0
3104, 86.0
3105, 77.0
3106, 79.0
3107, 76.0
3108, 83.0
3109, 78.0
3110, 79.0
3111, 77.0
3112, 82.0
3113, 80.0
3114, 78.0
3115, 79.0
3116, 82.0
3117, 86.0
3118, 79.0
3119, 75.0
3120, 81.0
3121, 77.0
3122, 77.0
3123, 76.0
3124, 76.0
3125, 74.0
3126, 80.0
3127, 80.0
3128, 85.0
3129, 77.0
3130, 79.0
3131, 80.0
3132, 82.0
3133, 81.0
3134, 83.0
3135, 74.0
3136, 80.0
3137, 74.0
3138, 78.0
3139, 78.0
3140, 82.0
3141, 81.0
3142, 81.0
3143, 86.0
3144, 76.0
3145, 77.0
3146, 76.0
3147, 78.0
3148, 80.0
3149, 78.0
3150, 79.0
3151, 80.0
3152, 86.0
3153, 78.0
3154, 83.0
3155, 81.0
3156, 80.0
3157, 76.0
3158, 80.0
3159, 74.0
3160, 82.0
3161, 75.0
3162, 82.0
3163, 78.0
3164, 80.0
3165, 80.0
3166, 80.0
3167, 79.0
3168, 79.0
3169, 77.0
3170, 79.0
3171, 76.0
3172, 81.0
3173, 81.0
3174, 74.0
3175, 74.0
3176, 79.0
3177, 76.0
3178, 79.0
3179, 78.0
3180, 84.0
3181, 78.0
3182, 80.0
3183, 85.0
3184, 76.0
3185, 82.0
3186, 77.0
3187, 78.0
3188, 81.0
3189, 81.0
3190, 82.0
3191, 78.0
3192, 79.0
3193, 77.0
3194, 78.0
3195, 78.0
3196, 81.0
3197, 72.0
3198, 81.0
3199, 73.0
3200, 80.0
3201, 79.0
3202, 83.0
3203, 74.0
3204, 80.0
3205, 74.0
3206, 83.0
3207, 79.0
3208, 86.0
3209, 78.0
3210, 81.0
3211, 78.0
3212, 84.0
3213, 77.0
3214, 80.0
3215, 79.0
3216, 85.0
3217, 77.0
3218, 76.0
3219, 77.0
3220, 82.0
3221, 80.0
3222, 84.0
3223, 78.0
3224, 78.0
3225, 78.0
3226, 77.0
3227, 80.0
3228, 80.0
3229, 75.0
3230, 78.0
3231, 79.0
3232, 82.0
3233, 78.0
3234, 80.0
3235, 78.0
3236, 78.0
3237, 76.0
3238, 83.0
3239, 78.0
3240, 78.0
3241, 81.0
3242, 81.0
3243, 76.0
3244, 82.0
3245, 78.0
3246, 80.0
3247, 80.0
3248, 84.0
3249, 79.0
3250, 84.0
3251, 78.0
3252, 77.0
3253, 78.0
3254, 83.0
3255, 75.0
3256, 80.0
3257, 75.0
3258, 81.0
3259, 72.0
3260, 81.0
3261, 79.0
3262, 86.0
3263, 81.0
3264, 84.0
3265, 77.0
3266, 75.0
3267, 80.0
3268, 77.0
3269, 81.0
3270, 82.0
3271, 77.0
3272, 82.0
3273, 78.0
3274, 83.0
3275, 75.0
3276, 82.0
3277, 78.0
3278, 85.0
3279, 76.0
3280, 82.0
3281, 79.0
3282, 77.0
3283, 77.0
3284, 85.0
3285, 81.0
3286, 80.0
3287, 75.0
3288, 79.0
3289, 80.0
3290, 83.0
3291, 74.0
3292, 82.0
3293, 76.0
3294, 81.0
3295, 75.0
3296, 77.0
3297, 76.0
3298, 80.0
3299, 77.0
3300, 81.0
3301, 77.0
3302, 81.0
3303, 79.0
3304, 82.0
3305, 81.0
3306, 79.0
3307, 79.0
3308, 76.0
3309, 77.0
3310, 81.0
3311, 84.0
3312, 83.0
3313, 83.0
3314, 80.0
3315, 79.0
3316, 76.0
3317, 75.0
3318, 78.0
3319, 76.0
3320, 80.0
3321, 76.0
3322, 82.0
3323, 76.0
3324, 79.0
3325, 84.0
3326, 83.0
3327, 72.0
3328, 76.0
3329, 76.0
3330, 83.0
3331, 81.0
3332, 81.0
3333, 75.0
3334, 80.0
3335, 80.0
3336, 78.0
3337, 76.0
3338, 79.0
3339, 80.0
3340, 83.0
3341, 78.0
3342, 84.0
3343, 75.0
3344, 80.0
3345, 82.0
3346, 82.0
3347, 76.0
3348, 81.0
3349, 77.0
3350, 84.0
3351, 70.0
3352, 84.0
3353, 77.0
3354, 78.0
3355, 76.0
3356, 81.0
3357, 80.0
3358, 77.0
3359, 78.0
3360, 81.0
3361, 76.0
3362, 80.0
3363, 77.0
3364, 82.0
3365, 79.0
3366, 78.0
3367, 82.0
3368, 79.0
3369, 77.0
3370, 82.0
3371, 77.0
3372, 83.0
3373, 76.0
3374, 84.0
3375, 77.0
3376, 82.0
3377, 78.0
3378, 84.0
3379, 75.0
3380, 79.0
3381, 78.0
3382, 75.0
3383, 76.0
3384, 81.0
3385, 75.0
3386, 76.0
3387, 82.0
3388, 80.0
3389, 76.0
3390, 83.0
3391, 82.0
3392, 77.0
3393, 78.0
3394, 80.0
3395, 77.0
3396, 82.0
3397, 78.0
3398, 80.0
3399, 79.0
3400, 83.0
3401, 80.0
3402, 83.0
3403, 75.0
3404, 81.0
3405, 80.0
3406, 83.0
3407, 83.0
3408, 80.0
3409, 72.0
3410, 78.0
3411, 80.0
3412, 82.0
3413, 77.0
3414, 83.0
3415, 77.0
3416, 82.0
3417, 77.0
3418, 80.0
3419, 75.0
3420, 76.0
3421, 80.0
3422, 84.0
3423, 77.0
3424, 86.0
3425, 81.0
3426, 79.0
3427, 80.0
3428, 82.0
3429, 78.0
3430, 80.0
3431, 76.0
3432, 75.0
3433, 77.0
3434, 81.0
3435, 82.0
3436, 77.0
3437, 79.0
3438, 81.0
3439, 79.0
3440, 78.0
3441, 77.0
3442, 81.0
3443, 76.0
3444, 85.0
3445, 79.0
3446, 79.0
3447, 77.0
3448, 75.0
3449, 80.0
3450, 76.0
3451, 78.0
3452, 82.0
3453, 80.0
3454, 80.0
3455, 80.0
3456, 82.0
3457, 76.0
3458, 79.0
3459, 76.0
3460, 85.0
3461, 82.0
3462, 79.0
3463, 78.0
3464, 77.0
3465, 83.0
3466, 82.0
3467, 76.0
3468, 85.0
3469, 79.0
3470, 78.0
3471, 77.0
3472, 78.0
3473, 79.0
3474, 86.0
3475, 82.0
3476, 82.0
3477, 76.0
3478, 82.0
3479, 73.0
3480, 80.0
3481, 78.0
3482, 83.0
3483, 73.0
3484, 83.0
3485, 79.0
3486, 83.0
3487, 79.0
3488, 81.0
3489, 76.0
3490, 79.0
3491, 78.0
3492, 80.0
3493, 76.0
3494, 79.0
3495, 78.0
3496, 84.0
3497, 78.0
3498, 81.0
3499, 79.0
3500, 77.0
3501, 78.0
3502, 76.0
3503, 74.0
3504, 77.0
3505, 75.0
3506, 81.0
3507, 76.0
3508, 84.0
3509, 77.0
3510, 82.0
3511, 78.0
3512, 80.0
3513, 75.0
3514, 81.0
3515, 76.0
3516, 79.0
3517, 78.0
3518, 78.0
3519, 78.0
3520, 79.0
3521, 76.0
3522, 76.0
3523, 79.0
3524, 82.0
3525, 84.0
3526, 79.0
3527, 80.0
3528, 82.0
3529, 76.0
3530, 80.0
3531, 76.0
3532, 82.0
3533, 76.0
3534, 82.0
3535, 72.0
3536, 82.0
3537, 77.0
3538, 84.0
3539, 73.0
3540, 78.0
3541, 76.0
3542, 82.0
3543, 76.0
3544, 85.0
3545, 82.0
3546, 82.0
3547, 79.0
3548, 79.0
3549, 72.0
3550, 83.0
3551, 78.0
3552, 84.0
3553, 80.0
3554, 81.0
3555, 83.0
3556, 77.0
3557, 81.0
3558, 77.0
3559, 79.0
3560, 81.0
3561, 82.0
3562, 77.0
3563, 77.0
3564, 82.0
3565, 81.0
3566, 80.0
3567, 80.0
3568, 81.0
3569, 79.0
3570, 84.0
3571, 81.0
3572, 86.0
3573, 80.0
3574, 76.0
3575, 82.0
3576, 84.0
3577, 77.0
3578, 78.0
3579, 81.0
3580, 80.0
3581, 78.0
3582, 82.0
3583, 78.0
3584, 84.0
3585, 78.0
3586, 79.0
3587, 79.0
3588, 80.0
3589, 80.0
3590, 77.0
3591, 77.0
3592, 81.0
3593, 75.0
3594, 85.0
3595, 82.0
3596, 81.0
3597, 79.0
3598, 83.0
3599, 77.0
3600, 80.0
3601, 84.0
3602, 82.0
3603, 78.0
3604, 83.0
3605, 78.0
3606, 81.0
3607, 79.0
3608, 81.0
3609, 78.0
3610, 83.0
3611, 76.0
3612, 82.0
3613, 75.0
3614, 80.0
3615, 79.0
3616, 82.0
3617, 80.0
3618, 86.0
3619, 78.0
3620, 79.0
3621, 79.0
3622, 79.0
3623, 80.0
3624, 83.0
3625, 81.0
