Single
3648
Scan 0,   
1866, 70.0
1867, 74.0
1868, 75.0
1869, 71.0
1870, 70.0
1871, 75.0
1872, 79.0
1873, 75.0
1874, 69.0
1875, 72.0
1876, 77.0
1877, 78.0
1878, 73.0
1879, 75.0
1880, 77.0
1881, 72.0
1882, 70.0
1883, 75.0
1884, 75.0
1885, 74.0
1886, 79.0
1887, 72.0
1888, 72.0
1889, 74.0
1890, 73.0
1891, 70.0
1892, 71.0
1893, 78.0
1894, 72.0
1895, 75.0
1896, 74.0
1897, 76.0
1898, 69.0
1899, 77.0
1900, 72.0
1901, 76.0
1902, 76.0
1903, 72.0
1904, 78.0
1905, 75.0
1906, 71.0
1907, 77.0
1908, 77.0
1909, 72.0
1910, 72.0
1911, 74.0
1912, 76.0
1913, 68.0
1914, 72.0
1915, 73.0
1916, 75.0
1917, 74.0
1918, 70.0
1919, 76.0
1920, 68.0
1921, 75.0
1922, 75.0
1923, 73.0
1924, 73.0
1925, 76.0
1926, 70.0
1927, 72.0
1928, 70.0
1929, 74.0
1930, 75.0
1931, 73.0
1932, 77.0
1933, 74.0
1934, 72.0
1935, 73.0
1936, 73.0
1937, 78.0
1938, 72.0
1939, 73.0
1940, 72.0
1941, 74.0
1942, 78.0
1943, 69.0
1944, 77.0
1945, 71.0
1946, 75.0
1947, 77.0
1948, 77.0
1949, 74.0
1950, 77.0
1951, 72.0
1952, 74.0
1953, 76.0
1954, 68.0
1955, 79.0
1956, 76.0
1957, 75.0
1958, 70.0
1959, 76.0
1960, 74.0
1961, 73.0
1962, 72.0
1963, 79.0
1964, 75.0
1965, 71.0
1966, 69.0
1967, 72.0
1968, 79.0
1969, 71.0
1970, 75.0
1971, 74.0
1972, 76.0
1973, 74.0
1974, 74.0
1975, 76.0
1976, 71.0
1977, 75.0
1978, 72.0
1979, 72.0
1980, 70.0
1981, 75.0
1982, 69.0
1983, 75.0
1984, 77.0
1985, 74.0
1986, 73.0
1987, 72.0
1988, 71.0
1989, 72.0
1990, 74.0
1991, 71.0
1992, 76.0
1993, 75.0
1994, 75.0
1995, 73.0
1996, 73.0
1997, 72.0
1998, 72.0
1999, 77.0
2000, 70.0
2001, 69.0
2002, 74.0
2003, 72.0
2004, 72.0
2005, 75.0
2006, 74.0
2007, 70.0
2008, 74.0
2009, 73.0
2010, 78.0
2011, 72.0
2012, 68.0
2013, 72.0
2014, 68.0
2015, 76.0
2016, 71.0
2017, 75.0
2018, 73.0
2019, 76.0
2020, 72.0
2021, 73.0
2022, 70.0
2023, 76.0
2024, 73.0
2025, 76.0
2026, 70.0
2027, 71.0
2028, 70.0
2029, 76.0
2030, 70.0
2031, 71.0
2032, 73.0
2033, 72.0
2034, 75.0
2035, 73.0
2036, 76.0
2037, 74.0
2038, 69.0
2039, 73.0
2040, 68.0
2041, 70.0
2042, 78.0
2043, 70.0
2044, 74.0
2045, 73.0
2046, 73.0
2047, 71.0
2048, 75.0
2049, 72.0
2050, 73.0
2051, 73.0
2052, 73.0
2053, 72.0
2054, 72.0
2055, 75.0
2056, 72.0
2057, 73.0
2058, 73.0
2059, 74.0
2060, 70.0
2061, 73.0
2062, 70.0
2063, 77.0
2064, 73.0
2065, 74.0
2066, 75.0
2067, 74.0
2068, 74.0
2069, 72.0
2070, 76.0
2071, 68.0
2072, 67.0
2073, 75.0
2074, 74.0
2075, 75.0
2076, 74.0
2077, 70.0
2078, 72.0
2079, 74.0
2080, 67.0
2081, 72.0
2082, 70.0
2083, 73.0
2084, 74.0
2085, 69.0
2086, 72.0
2087, 72.0
2088, 72.0
2089, 74.0
2090, 71.0
2091, 72.0
2092, 68.0
2093, 69.0
2094, 81.0
2095, 73.0
2096, 71.0
2097, 76.0
2098, 69.0
2099, 72.0
2100, 72.0
2101, 75.0
2102, 70.0
2103, 72.0
2104, 76.0
2105, 76.0
2106, 73.0
2107, 77.0
2108, 75.0
2109, 73.0
2110, 70.0
2111, 74.0
2112, 69.0
2113, 72.0
2114, 71.0
2115, 73.0
2116, 70.0
2117, 72.0
2118, 70.0
2119, 68.0
2120, 70.0
2121, 71.0
2122, 74.0
2123, 71.0
2124, 70.0
2125, 66.0
2126, 71.0
2127, 69.0
2128, 71.0
2129, 78.0
2130, 72.0
2131, 67.0
2132, 73.0
2133, 70.0
2134, 73.0
2135, 72.0
2136, 72.0
2137, 72.0
2138, 68.0
2139, 74.0
2140, 71.0
2141, 73.0
2142, 68.0
2143, 75.0
2144, 73.0
2145, 75.0
2146, 74.0
2147, 72.0
2148, 70.0
2149, 71.0
2150, 76.0
2151, 68.0
2152, 70.0
2153, 74.0
2154, 74.0
2155, 73.0
2156, 67.0
2157, 71.0
2158, 72.0
2159, 74.0
2160, 74.0
2161, 78.0
2162, 75.0
2163, 71.0
2164, 73.0
2165, 74.0
2166, 77.0
2167, 70.0
2168, 68.0
2169, 70.0
2170, 76.0
2171, 74.0
2172, 71.0
2173, 73.0
2174, 70.0
2175, 73.0
2176, 72.0
2177, 72.0
2178, 73.0
2179, 70.0
2180, 71.0
2181, 72.0
2182, 72.0
2183, 75.0
2184, 72.0
2185, 73.0
2186, 72.0
2187, 68.0
2188, 72.0
2189, 69.0
2190, 69.0
2191, 75.0
2192, 70.0
2193, 71.0
2194, 75.0
2195, 78.0
2196, 68.0
2197, 75.0
2198, 70.0
2199, 69.0
2200, 78.0
2201, 72.0
2202, 71.0
2203, 73.0
2204, 71.0
2205, 75.0
2206, 74.0
2207, 69.0
2208, 69.0
2209, 73.0
2210, 71.0
2211, 72.0
2212, 74.0
2213, 67.0
2214, 75.0
2215, 68.0
2216, 74.0
2217, 70.0
2218, 72.0
2219, 74.0
2220, 72.0
2221, 71.0
2222, 73.0
2223, 72.0
2224, 77.0
2225, 72.0
2226, 75.0
2227, 76.0
2228, 71.0
2229, 77.0
2230, 74.0
2231, 74.0
2232, 71.0
2233, 73.0
2234, 75.0
2235, 77.0
2236, 76.0
2237, 76.0
2238, 69.0
2239, 77.0
2240, 72.0
2241, 75.0
2242, 70.0
2243, 70.0
2244, 75.0
2245, 76.0
2246, 73.0
2247, 75.0
2248, 75.0
2249, 73.0
2250, 72.0
2251, 76.0
2252, 72.0
2253, 71.0
2254, 72.0
2255, 75.0
2256, 72.0
2257, 71.0
2258, 73.0
2259, 72.0
2260, 72.0
2261, 72.0
2262, 71.0
2263, 74.0
2264, 71.0
2265, 74.0
2266, 74.0
2267, 75.0
2268, 72.0
2269, 72.0
2270, 69.0
2271, 69.0
2272, 78.0
2273, 71.0
2274, 73.0
2275, 69.0
2276, 75.0
2277, 76.0
2278, 74.0
2279, 78.0
2280, 74.0
2281, 69.0
2282, 72.0
2283, 70.0
2284, 77.0
2285, 78.0
2286, 73.0
2287, 70.0
2288, 75.0
2289, 74.0
2290, 72.0
2291, 72.0
2292, 70.0
2293, 70.0
2294, 72.0
2295, 75.0
2296, 72.0
2297, 77.0
2298, 75.0
2299, 73.0
2300, 73.0
2301, 70.0
2302, 76.0
2303, 75.0
2304, 77.0
2305, 75.0
2306, 74.0
2307, 76.0
2308, 72.0
2309, 67.0
2310, 68.0
2311, 75.0
2312, 73.0
2313, 75.0
2314, 70.0
2315, 74.0
2316, 73.0
2317, 71.0
2318, 70.0
2319, 75.0
2320, 71.0
2321, 72.0
2322, 72.0
2323, 69.0
2324, 72.0
2325, 73.0
2326, 73.0
2327, 74.0
2328, 73.0
2329, 67.0
2330, 74.0
2331, 72.0
2332, 77.0
2333, 71.0
2334, 72.0
2335, 65.0
2336, 72.0
2337, 71.0
2338, 68.0
2339, 70.0
2340, 75.0
2341, 73.0
2342, 73.0
2343, 71.0
2344, 76.0
2345, 74.0
2346, 74.0
2347, 72.0
2348, 70.0
2349, 73.0
2350, 74.0
2351, 77.0
2352, 74.0
2353, 70.0
2354, 71.0
2355, 73.0
2356, 73.0
2357, 76.0
2358, 71.0
2359, 70.0
2360, 72.0
2361, 72.0
2362, 74.0
2363, 74.0
2364, 72.0
2365, 73.0
2366, 70.0
2367, 73.0
2368, 74.0
2369, 69.0
2370, 76.0
2371, 74.0
2372, 72.0
2373, 75.0
2374, 73.0
2375, 76.0
2376, 71.0
2377, 75.0
2378, 72.0
2379, 73.0
2380, 76.0
2381, 72.0
2382, 67.0
2383, 79.0
2384, 72.0
2385, 68.0
2386, 70.0
2387, 68.0
2388, 70.0
2389, 70.0
2390, 75.0
2391, 72.0
2392, 69.0
2393, 72.0
2394, 72.0
2395, 72.0
2396, 71.0
2397, 68.0
2398, 77.0
2399, 70.0
2400, 73.0
2401, 75.0
2402, 73.0
2403, 67.0
2404, 76.0
2405, 75.0
2406, 76.0
2407, 74.0
2408, 74.0
2409, 72.0
2410, 68.0
2411, 76.0
2412, 76.0
2413, 71.0
2414, 75.0
2415, 75.0
2416, 68.0
2417, 72.0
2418, 77.0
2419, 74.0
2420, 75.0
2421, 71.0
2422, 73.0
2423, 71.0
2424, 74.0
2425, 71.0
2426, 72.0
2427, 73.0
2428, 73.0
2429, 75.0
2430, 72.0
2431, 70.0
2432, 72.0
2433, 71.0
2434, 72.0
2435, 71.0
2436, 74.0
2437, 72.0
2438, 72.0
2439, 72.0
2440, 75.0
2441, 71.0
2442, 70.0
2443, 70.0
2444, 72.0
2445, 71.0
2446, 72.0
2447, 75.0
2448, 74.0
2449, 71.0
2450, 69.0
2451, 71.0
2452, 72.0
2453, 68.0
2454, 67.0
2455, 69.0
2456, 74.0
2457, 72.0
2458, 73.0
2459, 74.0
2460, 69.0
2461, 75.0
2462, 70.0
2463, 71.0
2464, 75.0
2465, 75.0
2466, 75.0
2467, 75.0
2468, 80.0
2469, 72.0
2470, 70.0
2471, 73.0
2472, 71.0
2473, 69.0
2474, 73.0
2475, 69.0
2476, 74.0
2477, 72.0
2478, 72.0
2479, 76.0
2480, 73.0
2481, 73.0
2482, 72.0
2483, 79.0
2484, 73.0
2485, 73.0
2486, 73.0
2487, 70.0
2488, 72.0
2489, 75.0
2490, 75.0
2491, 67.0
2492, 74.0
2493, 76.0
2494, 71.0
2495, 73.0
2496, 73.0
2497, 73.0
2498, 69.0
2499, 74.0
2500, 70.0
2501, 73.0
2502, 78.0
2503, 72.0
2504, 72.0
2505, 73.0
2506, 75.0
2507, 74.0
2508, 77.0
2509, 71.0
2510, 76.0
2511, 71.0
2512, 75.0
2513, 76.0
2514, 72.0
2515, 74.0
2516, 76.0
2517, 68.0
2518, 71.0
2519, 74.0
2520, 68.0
2521, 72.0
2522, 71.0
2523, 71.0
2524, 77.0
2525, 72.0
2526, 71.0
2527, 74.0
2528, 73.0
2529, 73.0
2530, 72.0
2531, 74.0
2532, 77.0
2533, 70.0
2534, 73.0
2535, 75.0
2536, 74.0
2537, 70.0
2538, 73.0
2539, 73.0
2540, 76.0
2541, 74.0
2542, 67.0
2543, 79.0
2544, 71.0
2545, 75.0
2546, 75.0
2547, 73.0
2548, 75.0
2549, 74.0
2550, 71.0
2551, 75.0
2552, 71.0
2553, 74.0
2554, 76.0
2555, 77.0
2556, 69.0
2557, 72.0
2558, 73.0
2559, 75.0
2560, 72.0
2561, 75.0
2562, 74.0
2563, 71.0
2564, 73.0
2565, 71.0
2566, 72.0
2567, 73.0
2568, 72.0
2569, 75.0
2570, 71.0
2571, 72.0
2572, 73.0
2573, 72.0
2574, 75.0
2575, 74.0
2576, 76.0
2577, 71.0
2578, 71.0
2579, 73.0
2580, 71.0
2581, 73.0
2582, 72.0
2583, 69.0
2584, 77.0
2585, 72.0
2586, 68.0
2587, 69.0
2588, 68.0
2589, 66.0
2590, 74.0
2591, 74.0
2592, 75.0
2593, 74.0
2594, 76.0
2595, 70.0
2596, 78.0
2597, 71.0
2598, 74.0
2599, 72.0
2600, 78.0
2601, 68.0
2602, 75.0
2603, 72.0
2604, 76.0
2605, 73.0
2606, 72.0
2607, 72.0
2608, 67.0
2609, 71.0
2610, 71.0
2611, 67.0
2612, 70.0
2613, 73.0
2614, 74.0
2615, 71.0
2616, 73.0
2617, 70.0
2618, 74.0
2619, 70.0
2620, 68.0
2621, 71.0
2622, 69.0
2623, 67.0
2624, 75.0
2625, 74.0
2626, 69.0
2627, 70.0
2628, 72.0
2629, 73.0
2630, 71.0
2631, 76.0
2632, 74.0
2633, 76.0
2634, 66.0
2635, 78.0
2636, 74.0
2637, 74.0
2638, 72.0
2639, 76.0
2640, 70.0
2641, 68.0
2642, 73.0
2643, 74.0
2644, 73.0
2645, 74.0
2646, 70.0
2647, 73.0
2648, 69.0
2649, 75.0
2650, 70.0
2651, 75.0
2652, 74.0
2653, 74.0
2654, 77.0
2655, 70.0
2656, 74.0
2657, 73.0
2658, 68.0
2659, 73.0
2660, 73.0
2661, 68.0
2662, 75.0
2663, 72.0
2664, 72.0
2665, 71.0
2666, 72.0
2667, 75.0
2668, 73.0
2669, 69.0
2670, 74.0
2671, 72.0
2672, 77.0
2673, 67.0
2674, 71.0
2675, 73.0
2676, 77.0
2677, 68.0
2678, 74.0
2679, 71.0
2680, 71.0
2681, 76.0
2682, 73.0
2683, 73.0
2684, 66.0
2685, 70.0
2686, 73.0
2687, 70.0
2688, 73.0
2689, 72.0
2690, 73.0
2691, 73.0
2692, 72.0
2693, 72.0
2694, 70.0
2695, 70.0
2696, 70.0
2697, 70.0
2698, 74.0
2699, 74.0
2700, 69.0
2701, 67.0
2702, 72.0
2703, 72.0
2704, 75.0
2705, 76.0
2706, 72.0
2707, 74.0
2708, 70.0
2709, 72.0
2710, 74.0
2711, 70.0
2712, 73.0
2713, 67.0
2714, 74.0
2715, 73.0
2716, 74.0
2717, 73.0
2718, 73.0
2719, 67.0
2720, 75.0
2721, 74.0
2722, 78.0
2723, 76.0
2724, 76.0
2725, 72.0
2726, 74.0
2727, 69.0
2728, 72.0
2729, 74.0
2730, 73.0
2731, 71.0
2732, 76.0
2733, 69.0
2734, 74.0
2735, 72.0
2736, 70.0
2737, 72.0
2738, 70.0
2739, 70.0
2740, 72.0
2741, 70.0
2742, 75.0
2743, 71.0
2744, 75.0
2745, 75.0
2746, 70.0
2747, 74.0
2748, 74.0
2749, 77.0
2750, 75.0
2751, 73.0
2752, 69.0
2753, 72.0
2754, 74.0
2755, 70.0
2756, 66.0
2757, 71.0
2758, 74.0
2759, 69.0
2760, 75.0
2761, 74.0
2762, 71.0
2763, 72.0
2764, 76.0
2765, 70.0
2766, 71.0
2767, 74.0
2768, 72.0
2769, 75.0
2770, 74.0
2771, 73.0
2772, 76.0
2773, 74.0
2774, 74.0
2775, 73.0
2776, 74.0
2777, 73.0
2778, 71.0
2779, 78.0
2780, 71.0
2781, 69.0
2782, 74.0
2783, 73.0
2784, 74.0
2785, 74.0
2786, 73.0
2787, 70.0
2788, 75.0
2789, 72.0
2790, 70.0
2791, 75.0
2792, 66.0
2793, 75.0
2794, 69.0
2795, 72.0
2796, 75.0
2797, 68.0
2798, 72.0
2799, 74.0
2800, 72.0
2801, 69.0
2802, 73.0
2803, 70.0
2804, 70.0
2805, 77.0
2806, 73.0
2807, 72.0
2808, 73.0
2809, 72.0
2810, 73.0
2811, 74.0
2812, 71.0
2813, 75.0
2814, 71.0
2815, 74.0
2816, 76.0
2817, 72.0
2818, 72.0
2819, 68.0
2820, 77.0
2821, 74.0
2822, 71.0
2823, 70.0
2824, 71.0
2825, 72.0
2826, 72.0
2827, 76.0
2828, 75.0
2829, 78.0
2830, 76.0
2831, 73.0
2832, 68.0
2833, 71.0
2834, 72.0
2835, 76.0
2836, 76.0
2837, 75.0
2838, 73.0
2839, 70.0
2840, 74.0
2841, 73.0
2842, 75.0
2843, 74.0
2844, 70.0
2845, 74.0
2846, 74.0
2847, 78.0
2848, 75.0
2849, 72.0
2850, 72.0
2851, 78.0
2852, 72.0
2853, 75.0
2854, 69.0
2855, 73.0
2856, 75.0
2857, 68.0
2858, 74.0
2859, 73.0
2860, 75.0
2861, 70.0
2862, 74.0
2863, 72.0
2864, 73.0
2865, 69.0
2866, 72.0
2867, 72.0
2868, 74.0
2869, 71.0
2870, 74.0
2871, 74.0
2872, 69.0
2873, 74.0
2874, 71.0
2875, 69.0
2876, 72.0
2877, 75.0
2878, 72.0
2879, 73.0
2880, 75.0
2881, 70.0
2882, 76.0
2883, 71.0
2884, 74.0
2885, 71.0
2886, 71.0
2887, 74.0
2888, 73.0
2889, 75.0
2890, 73.0
2891, 70.0
2892, 75.0
2893, 75.0
2894, 69.0
2895, 78.0
2896, 73.0
2897, 75.0
2898, 70.0
2899, 76.0
2900, 76.0
2901, 74.0
2902, 75.0
2903, 72.0
2904, 74.0
2905, 76.0
2906, 74.0
2907, 66.0
2908, 74.0
2909, 77.0
2910, 73.0
2911, 71.0
2912, 66.0
2913, 68.0
2914, 71.0
2915, 74.0
2916, 74.0
2917, 73.0
2918, 70.0
2919, 72.0
2920, 71.0
2921, 73.0
2922, 69.0
2923, 71.0
2924, 74.0
2925, 72.0
2926, 71.0
2927, 71.0
2928, 72.0
2929, 73.0
2930, 76.0
2931, 77.0
2932, 75.0
2933, 69.0
2934, 73.0
2935, 73.0
2936, 75.0
2937, 74.0
2938, 71.0
2939, 73.0
2940, 75.0
2941, 72.0
2942, 74.0
2943, 79.0
2944, 73.0
2945, 73.0
2946, 75.0
2947, 76.0
2948, 72.0
2949, 72.0
2950, 72.0
2951, 74.0
2952, 72.0
2953, 76.0
2954, 77.0
2955, 73.0
2956, 73.0
2957, 70.0
2958, 72.0
2959, 77.0
2960, 67.0
2961, 73.0
2962, 75.0
2963, 72.0
2964, 71.0
2965, 74.0
2966, 77.0
2967, 66.0
2968, 78.0
2969, 71.0
2970, 75.0
2971, 74.0
2972, 74.0
2973, 71.0
2974, 75.0
2975, 74.0
2976, 74.0
2977, 70.0
2978, 69.0
2979, 72.0
2980, 74.0
2981, 72.0
2982, 71.0
2983, 73.0
2984, 71.0
2985, 76.0
2986, 71.0
2987, 76.0
2988, 73.0
2989, 73.0
2990, 75.0
2991, 76.0
2992, 72.0
2993, 72.0
2994, 74.0
2995, 74.0
2996, 74.0
2997, 73.0
2998, 75.0
2999, 72.0
3000, 69.0
3001, 74.0
3002, 76.0
3003, 72.0
3004, 71.0
3005, 74.0
3006, 76.0
3007, 76.0
3008, 73.0
3009, 70.0
3010, 75.0
3011, 72.0
3012, 70.0
3013, 72.0
3014, 68.0
3015, 68.0
3016, 72.0
3017, 76.0
3018, 69.0
3019, 74.0
3020, 72.0
3021, 70.0
3022, 77.0
3023, 74.0
3024, 76.0
3025, 73.0
3026, 76.0
3027, 72.0
3028, 69.0
3029, 75.0
3030, 68.0
3031, 75.0
3032, 72.0
3033, 70.0
3034, 76.0
3035, 68.0
3036, 72.0
3037, 69.0
3038, 71.0
3039, 72.0
3040, 73.0
3041, 71.0
3042, 79.0
3043, 78.0
3044, 75.0
3045, 76.0
3046, 73.0
3047, 69.0
3048, 74.0
3049, 74.0
3050, 71.0
3051, 74.0
3052, 73.0
3053, 73.0
3054, 73.0
3055, 72.0
3056, 74.0
3057, 71.0
3058, 74.0
3059, 76.0
3060, 72.0
3061, 77.0
3062, 75.0
3063, 74.0
3064, 74.0
3065, 74.0
3066, 70.0
3067, 74.0
3068, 73.0
3069, 71.0
3070, 73.0
3071, 73.0
3072, 75.0
3073, 69.0
3074, 72.0
3075, 74.0
3076, 72.0
3077, 73.0
3078, 70.0
3079, 73.0
3080, 78.0
3081, 70.0
3082, 76.0
3083, 78.0
3084, 70.0
3085, 69.0
3086, 70.0
3087, 68.0
3088, 68.0
3089, 75.0
3090, 70.0
3091, 70.0
3092, 68.0
3093, 72.0
3094, 69.0
3095, 74.0
3096, 71.0
3097, 73.0
3098, 72.0
3099, 70.0
3100, 74.0
3101, 75.0
3102, 75.0
3103, 75.0
3104, 71.0
3105, 75.0
3106, 70.0
3107, 69.0
3108, 72.0
3109, 74.0
3110, 71.0
3111, 75.0
3112, 72.0
3113, 70.0
3114, 74.0
3115, 75.0
3116, 71.0
3117, 73.0
3118, 72.0
3119, 71.0
3120, 70.0
3121, 76.0
3122, 73.0
3123, 71.0
3124, 74.0
3125, 73.0
3126, 76.0
3127, 70.0
3128, 73.0
3129, 78.0
3130, 69.0
3131, 73.0
3132, 73.0
3133, 73.0
3134, 73.0
3135, 74.0
3136, 74.0
3137, 75.0
3138, 76.0
3139, 69.0
3140, 72.0
3141, 79.0
3142, 70.0
3143, 71.0
3144, 76.0
3145, 76.0
3146, 79.0
3147, 72.0
3148, 72.0
3149, 70.0
3150, 74.0
3151, 73.0
3152, 74.0
3153, 74.0
3154, 70.0
3155, 76.0
3156, 73.0
3157, 73.0
3158, 74.0
3159, 72.0
3160, 73.0
3161, 73.0
3162, 76.0
3163, 72.0
3164, 77.0
3165, 71.0
3166, 75.0
3167, 69.0
3168, 68.0
3169, 74.0
3170, 70.0
3171, 74.0
3172, 78.0
3173, 68.0
3174, 71.0
3175, 72.0
3176, 76.0
3177, 75.0
3178, 69.0
3179, 70.0
3180, 70.0
3181, 73.0
3182, 73.0
3183, 74.0
3184, 72.0
3185, 77.0
3186, 76.0
3187, 71.0
3188, 76.0
3189, 74.0
3190, 77.0
3191, 72.0
3192, 71.0
3193, 69.0
3194, 73.0
3195, 69.0
3196, 72.0
3197, 71.0
3198, 73.0
3199, 74.0
3200, 73.0
3201, 70.0
3202, 71.0
3203, 73.0
3204, 71.0
3205, 71.0
3206, 71.0
3207, 73.0
3208, 72.0
3209, 74.0
3210, 73.0
3211, 72.0
3212, 71.0
3213, 73.0
3214, 76.0
3215, 74.0
3216, 76.0
3217, 75.0
3218, 73.0
3219, 73.0
3220, 73.0
3221, 71.0
3222, 74.0
3223, 73.0
3224, 72.0
3225, 70.0
3226, 73.0
3227, 75.0
3228, 75.0
3229, 74.0
3230, 69.0
3231, 75.0
3232, 73.0
3233, 72.0
3234, 73.0
3235, 71.0
3236, 73.0
3237, 71.0
3238, 72.0
3239, 72.0
3240, 68.0
3241, 72.0
3242, 75.0
3243, 72.0
3244, 74.0
3245, 67.0
3246, 76.0
3247, 73.0
3248, 68.0
3249, 73.0
3250, 75.0
3251, 71.0
3252, 76.0
3253, 69.0
3254, 70.0
3255, 71.0
3256, 72.0
3257, 72.0
3258, 68.0
3259, 73.0
3260, 73.0
3261, 74.0
3262, 73.0
3263, 75.0
3264, 76.0
3265, 73.0
3266, 76.0
3267, 72.0
3268, 71.0
3269, 76.0
3270, 70.0
3271, 76.0
3272, 77.0
3273, 76.0
3274, 69.0
3275, 72.0
3276, 73.0
3277, 76.0
3278, 73.0
3279, 70.0
3280, 73.0
3281, 73.0
3282, 73.0
3283, 73.0
3284, 75.0
3285, 72.0
3286, 75.0
3287, 75.0
3288, 72.0
3289, 73.0
3290, 73.0
3291, 73.0
3292, 74.0
3293, 74.0
3294, 74.0
3295, 72.0
3296, 72.0
3297, 75.0
3298, 73.0
3299, 72.0
3300, 77.0
3301, 74.0
3302, 73.0
3303, 74.0
3304, 77.0
3305, 78.0
3306, 75.0
3307, 73.0
3308, 75.0
3309, 74.0
3310, 79.0
3311, 75.0
3312, 73.0
3313, 70.0
3314, 72.0
3315, 72.0
3316, 71.0
3317, 69.0
3318, 69.0
3319, 77.0
3320, 74.0
3321, 77.0
3322, 70.0
3323, 74.0
3324, 72.0
3325, 69.0
3326, 73.0
3327, 69.0
3328, 75.0
3329, 72.0
3330, 75.0
3331, 78.0
3332, 75.0
3333, 73.0
3334, 74.0
3335, 72.0
3336, 77.0
3337, 70.0
3338, 72.0
3339, 68.0
3340, 71.0
3341, 74.0
3342, 72.0
3343, 73.0
3344, 73.0
3345, 76.0
3346, 76.0
3347, 71.0
3348, 74.0
3349, 74.0
3350, 71.0
3351, 74.0
3352, 73.0
3353, 73.0
3354, 74.0
3355, 72.0
3356, 72.0
3357, 78.0
3358, 75.0
3359, 76.0
3360, 76.0
3361, 71.0
3362, 72.0
3363, 74.0
3364, 75.0
3365, 72.0
3366, 72.0
3367, 74.0
3368, 77.0
3369, 71.0
3370, 76.0
3371, 69.0
3372, 75.0
3373, 75.0
3374, 73.0
3375, 76.0
3376, 71.0
3377, 76.0
3378, 72.0
3379, 76.0
3380, 78.0
3381, 74.0
3382, 76.0
3383, 75.0
3384, 75.0
3385, 71.0
3386, 70.0
3387, 73.0
3388, 74.0
3389, 77.0
3390, 73.0
3391, 75.0
3392, 71.0
3393, 73.0
3394, 69.0
3395, 71.0
3396, 75.0
3397, 73.0
3398, 74.0
3399, 73.0
3400, 75.0
3401, 72.0
3402, 72.0
3403, 77.0
3404, 73.0
3405, 73.0
3406, 76.0
3407, 71.0
3408, 74.0
3409, 74.0
3410, 73.0
3411, 75.0
3412, 70.0
3413, 74.0
3414, 76.0
3415, 67.0
3416, 76.0
3417, 70.0
3418, 70.0
3419, 74.0
3420, 72.0
3421, 74.0
3422, 74.0
3423, 72.0
3424, 74.0
3425, 76.0
3426, 71.0
3427, 72.0
3428, 69.0
3429, 72.0
3430, 71.0
3431, 73.0
3432, 71.0
3433, 74.0
3434, 71.0
3435, 74.0
3436, 70.0
3437, 75.0
3438, 78.0
3439, 77.0
3440, 71.0
3441, 74.0
3442, 76.0
3443, 69.0
3444, 74.0
3445, 75.0
3446, 71.0
3447, 70.0
3448, 71.0
3449, 70.0
3450, 75.0
3451, 72.0
3452, 76.0
3453, 72.0
3454, 76.0
3455, 72.0
3456, 73.0
3457, 72.0
3458, 74.0
3459, 74.0
3460, 71.0
3461, 71.0
3462, 76.0
3463, 73.0
3464, 74.0
3465, 73.0
3466, 73.0
3467, 69.0
3468, 77.0
3469, 75.0
3470, 76.0
3471, 70.0
3472, 72.0
3473, 66.0
3474, 79.0
3475, 75.0
3476, 75.0
3477, 75.0
3478, 73.0
3479, 78.0
3480, 74.0
3481, 72.0
3482, 73.0
3483, 77.0
3484, 75.0
3485, 73.0
3486, 74.0
3487, 72.0
3488, 68.0
3489, 73.0
3490, 76.0
3491, 77.0
3492, 68.0
3493, 77.0
3494, 76.0
3495, 69.0
3496, 72.0
3497, 72.0
3498, 73.0
3499, 69.0
3500, 76.0
3501, 71.0
3502, 72.0
3503, 77.0
3504, 74.0
3505, 72.0
3506, 73.0
3507, 76.0
3508, 77.0
3509, 78.0
3510, 72.0
3511, 75.0
3512, 73.0
3513, 73.0
3514, 74.0
3515, 75.0
3516, 74.0
3517, 78.0
3518, 72.0
3519, 74.0
3520, 74.0
3521, 72.0
3522, 73.0
3523, 75.0
3524, 73.0
3525, 76.0
3526, 75.0
3527, 71.0
3528, 72.0
3529, 72.0
3530, 69.0
3531, 72.0
3532, 74.0
3533, 70.0
3534, 72.0
3535, 74.0
3536, 71.0
3537, 70.0
3538, 72.0
3539, 73.0
3540, 74.0
3541, 68.0
3542, 73.0
3543, 75.0
3544, 68.0
3545, 73.0
3546, 73.0
3547, 76.0
3548, 73.0
3549, 75.0
3550, 71.0
3551, 71.0
3552, 80.0
3553, 72.0
3554, 69.0
3555, 70.0
3556, 70.0
3557, 71.0
3558, 72.0
3559, 70.0
3560, 70.0
3561, 76.0
3562, 78.0
3563, 73.0
3564, 71.0
3565, 77.0
3566, 71.0
3567, 75.0
3568, 76.0
3569, 72.0
3570, 76.0
3571, 77.0
3572, 70.0
3573, 75.0
3574, 73.0
3575, 73.0
3576, 71.0
3577, 72.0
3578, 75.0
3579, 71.0
3580, 73.0
3581, 72.0
3582, 73.0
3583, 73.0
3584, 73.0
3585, 72.0
3586, 72.0
3587, 72.0
3588, 73.0
3589, 71.0
3590, 75.0
3591, 67.0
3592, 74.0
3593, 71.0
3594, 77.0
3595, 68.0
3596, 68.0
3597, 75.0
3598, 72.0
3599, 73.0
3600, 72.0
3601, 76.0
3602, 77.0
3603, 76.0
3604, 75.0
3605, 72.0
3606, 70.0
3607, 71.0
3608, 78.0
3609, 76.0
3610, 75.0
3611, 75.0
3612, 72.0
3613, 67.0
