Single
3648
Scan 0,   
1880, 87.0
1881, 81.0
1882, 87.0
1883, 89.0
1884, 93.0
1885, 80.0
1886, 90.0
1887, 84.0
1888, 88.0
1889, 84.0
1890, 88.0
1891, 85.0
1892, 88.0
1893, 81.0
1894, 87.0
1895, 83.0
1896, 86.0
1897, 83.0
1898, 81.0
1899, 78.0
1900, 89.0
1901, 80.0
1902, 84.0
1903, 85.0
1904, 90.0
1905, 85.0
1906, 84.0
1907, 78.0
1908, 83.0
1909, 82.0
1910, 84.0
1911, 80.0
1912, 86.0
1913, 78.0
1914, 86.0
1915, 84.0
1916, 86.0
1917, 84.0
1918, 81.0
1919, 84.0
1920, 81.0
1921, 80.0
1922, 81.0
1923, 82.0
1924, 84.0
1925, 80.0
1926, 84.0
1927, 82.0
1928, 83.0
1929, 83.0
1930, 88.0
1931, 82.0
1932, 82.0
1933, 77.0
1934, 81.0
1935, 81.0
1936, 83.0
1937, 80.0
1938, 90.0
1939, 84.0
1940, 87.0
1941, 79.0
1942, 85.0
1943, 83.0
1944, 83.0
1945, 81.0
1946, 83.0
1947, 83.0
1948, 83.0
1949, 78.0
1950, 86.0
1951, 82.0
1952, 81.0
1953, 75.0
1954, 83.0
1955, 79.0
1956, 80.0
1957, 75.0
1958, 82.0
1959, 78.0
1960, 79.0
1961, 77.0
1962, 76.0
1963, 78.0
1964, 84.0
1965, 78.0
1966, 78.0
1967, 80.0
1968, 86.0
1969, 77.0
1970, 83.0
1971, 77.0
1972, 83.0
1973, 79.0
1974, 80.0
1975, 81.0
1976, 79.0
1977, 82.0
1978, 82.0
1979, 76.0
1980, 82.0
1981, 83.0
1982, 81.0
1983, 80.0
1984, 77.0
1985, 77.0
1986, 83.0
1987, 79.0
1988, 78.0
1989, 80.0
1990, 83.0
1991, 80.0
1992, 84.0
1993, 78.0
1994, 75.0
1995, 77.0
1996, 80.0
1997, 76.0
1998, 84.0
1999, 81.0
2000, 78.0
2001, 77.0
2002, 78.0
2003, 77.0
2004, 84.0
2005, 75.0
2006, 80.0
2007, 75.0
2008, 82.0
2009, 78.0
2010, 77.0
2011, 74.0
2012, 81.0
2013, 77.0
2014, 80.0
2015, 79.0
2016, 82.0
2017, 75.0
2018, 79.0
2019, 80.0
2020, 80.0
2021, 79.0
2022, 78.0
2023, 76.0
2024, 75.0
2025, 78.0
2026, 81.0
2027, 77.0
2028, 80.0
2029, 79.0
2030, 82.0
2031, 78.0
2032, 82.0
2033, 79.0
2034, 84.0
2035, 78.0
2036, 82.0
2037, 77.0
2038, 76.0
2039, 75.0
2040, 81.0
2041, 77.0
2042, 80.0
2043, 79.0
2044, 84.0
2045, 80.0
2046, 80.0
2047, 77.0
2048, 86.0
2049, 78.0
2050, 78.0
2051, 79.0
2052, 80.0
2053, 81.0
2054, 80.0
2055, 80.0
2056, 81.0
2057, 75.0
2058, 80.0
2059, 78.0
2060, 79.0
2061, 75.0
2062, 80.0
2063, 70.0
2064, 77.0
2065, 84.0
2066, 84.0
2067, 77.0
2068, 81.0
2069, 74.0
2070, 80.0
2071, 79.0
2072, 80.0
2073, 75.0
2074, 80.0
2075, 75.0
2076, 78.0
2077, 78.0
2078, 80.0
2079, 75.0
2080, 79.0
2081, 78.0
2082, 79.0
2083, 77.0
2084, 83.0
2085, 82.0
2086, 79.0
2087, 75.0
2088, 80.0
2089, 78.0
2090, 81.0
2091, 72.0
2092, 85.0
2093, 79.0
2094, 79.0
2095, 78.0
2096, 80.0
2097, 77.0
2098, 78.0
2099, 74.0
2100, 82.0
2101, 80.0
2102, 83.0
2103, 77.0
2104, 80.0
2105, 76.0
2106, 74.0
2107, 77.0
2108, 80.0
2109, 80.0
2110, 79.0
2111, 77.0
2112, 80.0
2113, 79.0
2114, 79.0
2115, 75.0
2116, 79.0
2117, 77.0
2118, 81.0
2119, 81.0
2120, 80.0
2121, 74.0
2122, 79.0
2123, 76.0
2124, 82.0
2125, 78.0
2126, 79.0
2127, 77.0
2128, 82.0
2129, 82.0
2130, 83.0
2131, 75.0
2132, 77.0
2133, 79.0
2134, 80.0
2135, 73.0
2136, 78.0
2137, 83.0
2138, 80.0
2139, 80.0
2140, 77.0
2141, 78.0
2142, 79.0
2143, 75.0
2144, 78.0
2145, 76.0
2146, 81.0
2147, 79.0
2148, 80.0
2149, 78.0
2150, 76.0
2151, 79.0
2152, 77.0
2153, 82.0
2154, 78.0
2155, 77.0
2156, 82.0
2157, 78.0
2158, 77.0
2159, 74.0
2160, 80.0
2161, 77.0
2162, 81.0
2163, 82.0
2164, 76.0
2165, 78.0
2166, 77.0
2167, 78.0
2168, 78.0
2169, 79.0
2170, 77.0
2171, 81.0
2172, 80.0
2173, 71.0
2174, 79.0
2175, 80.0
2176, 79.0
2177, 76.0
2178, 80.0
2179, 76.0
2180, 79.0
2181, 80.0
2182, 78.0
2183, 75.0
2184, 81.0
2185, 80.0
2186, 81.0
2187, 74.0
2188, 77.0
2189, 77.0
2190, 81.0
2191, 79.0
2192, 78.0
2193, 77.0
2194, 84.0
2195, 74.0
2196, 76.0
2197, 77.0
2198, 86.0
2199, 75.0
2200, 80.0
2201, 79.0
2202, 78.0
2203, 76.0
2204, 80.0
2205, 77.0
2206, 80.0
2207, 81.0
2208, 79.0
2209, 84.0
2210, 80.0
2211, 78.0
2212, 81.0
2213, 77.0
2214, 78.0
2215, 76.0
2216, 74.0
2217, 75.0
2218, 76.0
2219, 75.0
2220, 78.0
2221, 80.0
2222, 78.0
2223, 77.0
2224, 81.0
2225, 77.0
2226, 76.0
2227, 79.0
2228, 78.0
2229, 78.0
2230, 87.0
2231, 72.0
2232, 77.0
2233, 75.0
2234, 78.0
2235, 81.0
2236, 82.0
2237, 78.0
2238, 80.0
2239, 76.0
2240, 79.0
2241, 75.0
2242, 78.0
2243, 74.0
2244, 80.0
2245, 78.0
2246, 75.0
2247, 79.0
2248, 83.0
2249, 81.0
2250, 81.0
2251, 73.0
2252, 81.0
2253, 78.0
2254, 77.0
2255, 78.0
2256, 84.0
2257, 82.0
2258, 78.0
2259, 77.0
2260, 80.0
2261, 77.0
2262, 82.0
2263, 78.0
2264, 83.0
2265, 77.0
2266, 75.0
2267, 75.0
2268, 76.0
2269, 74.0
2270, 80.0
2271, 76.0
2272, 79.0
2273, 79.0
2274, 75.0
2275, 73.0
2276, 79.0
2277, 78.0
2278, 76.0
2279, 75.0
2280, 80.0
2281, 74.0
2282, 81.0
2283, 77.0
2284, 83.0
2285, 75.0
2286, 81.0
2287, 80.0
2288, 83.0
2289, 81.0
2290, 79.0
2291, 80.0
2292, 79.0
2293, 78.0
2294, 74.0
2295, 79.0
2296, 79.0
2297, 75.0
2298, 81.0
2299, 77.0
2300, 83.0
2301, 78.0
2302, 78.0
2303, 75.0
2304, 83.0
2305, 77.0
2306, 84.0
2307, 74.0
2308, 80.0
2309, 79.0
2310, 82.0
2311, 74.0
2312, 84.0
2313, 75.0
2314, 82.0
2315, 75.0
2316, 78.0
2317, 79.0
2318, 80.0
2319, 77.0
2320, 77.0
2321, 81.0
2322, 81.0
2323, 77.0
2324, 78.0
2325, 80.0
2326, 80.0
2327, 76.0
2328, 72.0
2329, 77.0
2330, 78.0
2331, 73.0
2332, 80.0
2333, 79.0
2334, 82.0
2335, 76.0
2336, 75.0
2337, 75.0
2338, 80.0
2339, 80.0
2340, 76.0
2341, 74.0
2342, 78.0
2343, 78.0
2344, 82.0
2345, 77.0
2346, 80.0
2347, 79.0
2348, 80.0
2349, 77.0
2350, 77.0
2351, 75.0
2352, 77.0
2353, 80.0
2354, 83.0
2355, 77.0
2356, 82.0
2357, 78.0
2358, 81.0
2359, 76.0
2360, 79.0
2361, 77.0
2362, 80.0
2363, 73.0
2364, 80.0
2365, 74.0
2366, 78.0
2367, 75.0
2368, 84.0
2369, 74.0
2370, 81.0
2371, 74.0
2372, 79.0
2373, 77.0
2374, 79.0
2375, 77.0
2376, 78.0
2377, 74.0
2378, 75.0
2379, 70.0
2380, 78.0
2381, 74.0
2382, 79.0
2383, 77.0
2384, 80.0
2385, 78.0
2386, 74.0
2387, 76.0
2388, 81.0
2389, 74.0
2390, 79.0
2391, 79.0
2392, 77.0
2393, 80.0
2394, 78.0
2395, 79.0
2396, 79.0
2397, 76.0
2398, 78.0
2399, 75.0
2400, 80.0
2401, 78.0
2402, 80.0
2403, 74.0
2404, 78.0
2405, 76.0
2406, 77.0
2407, 83.0
2408, 80.0
2409, 80.0
2410, 77.0
2411, 77.0
2412, 74.0
2413, 74.0
2414, 79.0
2415, 80.0
2416, 77.0
2417, 75.0
2418, 77.0
2419, 78.0
2420, 77.0
2421, 76.0
2422, 81.0
2423, 77.0
2424, 77.0
2425, 78.0
2426, 77.0
2427, 70.0
2428, 78.0
2429, 76.0
2430, 79.0
2431, 79.0
2432, 84.0
2433, 76.0
2434, 80.0
2435, 79.0
2436, 80.0
2437, 80.0
2438, 81.0
2439, 76.0
2440, 81.0
2441, 78.0
2442, 78.0
2443, 76.0
2444, 80.0
2445, 78.0
2446, 80.0
2447, 77.0
2448, 79.0
2449, 78.0
2450, 80.0
2451, 72.0
2452, 77.0
2453, 75.0
2454, 81.0
2455, 80.0
2456, 75.0
2457, 79.0
2458, 84.0
2459, 78.0
2460, 78.0
2461, 79.0
2462, 80.0
2463, 79.0
2464, 84.0
2465, 76.0
2466, 73.0
2467, 73.0
2468, 78.0
2469, 77.0
2470, 77.0
2471, 80.0
2472, 79.0
2473, 74.0
2474, 80.0
2475, 75.0
2476, 83.0
2477, 77.0
2478, 84.0
2479, 78.0
2480, 82.0
2481, 74.0
2482, 84.0
2483, 80.0
2484, 77.0
2485, 79.0
2486, 80.0
2487, 83.0
2488, 74.0
2489, 77.0
2490, 83.0
2491, 80.0
2492, 76.0
2493, 80.0
2494, 80.0
2495, 73.0
2496, 80.0
2497, 77.0
2498, 81.0
2499, 81.0
2500, 79.0
2501, 74.0
2502, 85.0
2503, 81.0
2504, 79.0
2505, 78.0
2506, 82.0
2507, 78.0
2508, 79.0
2509, 75.0
2510, 78.0
2511, 76.0
2512, 85.0
2513, 77.0
2514, 82.0
2515, 77.0
2516, 79.0
2517, 74.0
2518, 80.0
2519, 80.0
2520, 79.0
2521, 79.0
2522, 76.0
2523, 77.0
2524, 77.0
2525, 74.0
2526, 83.0
2527, 76.0
2528, 76.0
2529, 81.0
2530, 80.0
2531, 76.0
2532, 77.0
2533, 76.0
2534, 80.0
2535, 76.0
2536, 86.0
2537, 77.0
2538, 78.0
2539, 83.0
2540, 83.0
2541, 77.0
2542, 81.0
2543, 77.0
2544, 79.0
2545, 77.0
2546, 78.0
2547, 78.0
2548, 82.0
2549, 76.0
2550, 79.0
2551, 78.0
2552, 79.0
2553, 77.0
2554, 79.0
2555, 78.0
2556, 77.0
2557, 77.0
2558, 75.0
2559, 77.0
2560, 73.0
2561, 74.0
2562, 77.0
2563, 80.0
2564, 80.0
2565, 77.0
2566, 82.0
2567, 76.0
2568, 79.0
2569, 76.0
2570, 78.0
2571, 78.0
2572, 77.0
2573, 78.0
2574, 84.0
2575, 82.0
2576, 78.0
2577, 78.0
2578, 82.0
2579, 77.0
2580, 81.0
2581, 78.0
2582, 80.0
2583, 77.0
2584, 80.0
2585, 80.0
2586, 83.0
2587, 78.0
2588, 76.0
2589, 74.0
2590, 75.0
2591, 76.0
2592, 79.0
2593, 75.0
2594, 83.0
2595, 74.0
2596, 85.0
2597, 75.0
2598, 81.0
2599, 75.0
2600, 78.0
2601, 78.0
2602, 81.0
2603, 84.0
2604, 80.0
2605, 74.0
2606, 78.0
2607, 78.0
2608, 78.0
2609, 74.0
2610, 82.0
2611, 75.0
2612, 81.0
2613, 79.0
2614, 79.0
2615, 75.0
2616, 80.0
2617, 74.0
2618, 83.0
2619, 77.0
2620, 85.0
2621, 74.0
2622, 79.0
2623, 76.0
2624, 80.0
2625, 77.0
2626, 82.0
2627, 78.0
2628, 77.0
2629, 74.0
2630, 72.0
2631, 82.0
2632, 75.0
2633, 76.0
2634, 80.0
2635, 76.0
2636, 79.0
2637, 78.0
2638, 82.0
2639, 78.0
2640, 74.0
2641, 78.0
2642, 79.0
2643, 79.0
2644, 79.0
2645, 80.0
2646, 76.0
2647, 81.0
2648, 80.0
2649, 78.0
2650, 81.0
2651, 79.0
2652, 77.0
2653, 80.0
2654, 83.0
2655, 76.0
2656, 80.0
2657, 76.0
2658, 75.0
2659, 78.0
2660, 80.0
2661, 75.0
2662, 82.0
2663, 83.0
2664, 83.0
2665, 80.0
2666, 76.0
2667, 79.0
2668, 77.0
2669, 71.0
2670, 82.0
2671, 74.0
2672, 79.0
2673, 77.0
2674, 77.0
2675, 79.0
2676, 82.0
2677, 77.0
2678, 79.0
2679, 74.0
2680, 78.0
2681, 77.0
2682, 77.0
2683, 76.0
2684, 78.0
2685, 75.0
2686, 75.0
2687, 77.0
2688, 80.0
2689, 75.0
2690, 80.0
2691, 77.0
2692, 77.0
2693, 76.0
2694, 76.0
2695, 75.0
2696, 81.0
2697, 78.0
2698, 82.0
2699, 81.0
2700, 80.0
2701, 75.0
2702, 82.0
2703, 79.0
2704, 78.0
2705, 71.0
2706, 79.0
2707, 76.0
2708, 74.0
2709, 74.0
2710, 84.0
2711, 78.0
2712, 77.0
2713, 74.0
2714, 82.0
2715, 77.0
2716, 82.0
2717, 80.0
2718, 85.0
2719, 76.0
2720, 81.0
2721, 75.0
2722, 80.0
2723, 80.0
2724, 82.0
2725, 77.0
2726, 86.0
2727, 78.0
2728, 77.0
2729, 74.0
2730, 80.0
2731, 80.0
2732, 75.0
2733, 80.0
2734, 78.0
2735, 77.0
2736, 76.0
2737, 75.0
2738, 76.0
2739, 78.0
2740, 78.0
2741, 75.0
2742, 80.0
2743, 79.0
2744, 80.0
2745, 75.0
2746, 76.0
2747, 74.0
2748, 79.0
2749, 74.0
2750, 79.0
2751, 78.0
2752, 77.0
2753, 80.0
2754, 79.0
2755, 77.0
2756, 83.0
2757, 80.0
2758, 78.0
2759, 75.0
2760, 78.0
2761, 75.0
2762, 85.0
2763, 81.0
2764, 77.0
2765, 75.0
2766, 79.0
2767, 82.0
2768, 77.0
2769, 75.0
2770, 72.0
2771, 78.0
2772, 81.0
2773, 79.0
2774, 81.0
2775, 78.0
2776, 75.0
2777, 76.0
2778, 79.0
2779, 78.0
2780, 77.0
2781, 76.0
2782, 80.0
2783, 76.0
2784, 76.0
2785, 76.0
2786, 78.0
2787, 77.0
2788, 77.0
2789, 79.0
2790, 86.0
2791, 80.0
2792, 81.0
2793, 76.0
2794, 78.0
2795, 76.0
2796, 81.0
2797, 79.0
2798, 76.0
2799, 81.0
2800, 76.0
2801, 77.0
2802, 83.0
2803, 78.0
2804, 78.0
2805, 79.0
2806, 82.0
2807, 79.0
2808, 82.0
2809, 79.0
2810, 78.0
2811, 72.0
2812, 78.0
2813, 77.0
2814, 84.0
2815, 77.0
2816, 78.0
2817, 79.0
2818, 73.0
2819, 77.0
2820, 84.0
2821, 77.0
2822, 76.0
2823, 77.0
2824, 86.0
2825, 73.0
2826, 83.0
2827, 80.0
2828, 74.0
2829, 76.0
2830, 79.0
2831, 80.0
2832, 79.0
2833, 78.0
2834, 77.0
2835, 80.0
2836, 80.0
2837, 80.0
2838, 79.0
2839, 77.0
2840, 77.0
2841, 77.0
2842, 83.0
2843, 79.0
2844, 81.0
2845, 81.0
2846, 74.0
2847, 77.0
2848, 83.0
2849, 76.0
2850, 75.0
2851, 81.0
2852, 80.0
2853, 76.0
2854, 81.0
2855, 73.0
2856, 82.0
2857, 81.0
2858, 78.0
2859, 77.0
2860, 77.0
2861, 76.0
2862, 82.0
2863, 81.0
2864, 82.0
2865, 76.0
2866, 75.0
2867, 79.0
2868, 79.0
2869, 78.0
2870, 78.0
2871, 76.0
2872, 79.0
2873, 77.0
2874, 79.0
2875, 75.0
2876, 77.0
2877, 75.0
2878, 83.0
2879, 77.0
2880, 79.0
2881, 79.0
2882, 76.0
2883, 75.0
2884, 79.0
2885, 74.0
2886, 80.0
2887, 77.0
2888, 81.0
2889, 75.0
2890, 87.0
2891, 81.0
2892, 78.0
2893, 79.0
2894, 78.0
2895, 76.0
2896, 81.0
2897, 78.0
2898, 82.0
2899, 70.0
2900, 83.0
2901, 81.0
2902, 76.0
2903, 80.0
2904, 76.0
2905, 79.0
2906, 78.0
2907, 76.0
2908, 79.0
2909, 75.0
2910, 79.0
2911, 78.0
2912, 78.0
2913, 75.0
2914, 81.0
2915, 73.0
2916, 82.0
2917, 81.0
2918, 78.0
2919, 79.0
2920, 79.0
2921, 75.0
2922, 77.0
2923, 79.0
2924, 81.0
2925, 79.0
2926, 80.0
2927, 73.0
2928, 80.0
2929, 77.0
2930, 78.0
2931, 79.0
2932, 83.0
2933, 80.0
2934, 78.0
2935, 77.0
2936, 80.0
2937, 79.0
2938, 79.0
2939, 82.0
2940, 79.0
2941, 75.0
2942, 82.0
2943, 75.0
2944, 80.0
2945, 73.0
2946, 76.0
2947, 77.0
2948, 80.0
2949, 78.0
2950, 79.0
2951, 81.0
2952, 80.0
2953, 81.0
2954, 84.0
2955, 78.0
2956, 86.0
2957, 77.0
2958, 75.0
2959, 79.0
2960, 81.0
2961, 76.0
2962, 84.0
2963, 76.0
2964, 82.0
2965, 78.0
2966, 81.0
2967, 73.0
2968, 85.0
2969, 79.0
2970, 82.0
2971, 79.0
2972, 79.0
2973, 79.0
2974, 82.0
2975, 77.0
2976, 83.0
2977, 80.0
2978, 79.0
2979, 77.0
2980, 78.0
2981, 82.0
2982, 80.0
2983, 81.0
2984, 79.0
2985, 79.0
2986, 80.0
2987, 81.0
2988, 78.0
2989, 78.0
2990, 80.0
2991, 79.0
2992, 79.0
2993, 81.0
2994, 82.0
2995, 75.0
2996, 78.0
2997, 79.0
2998, 79.0
2999, 78.0
3000, 75.0
3001, 80.0
3002, 76.0
3003, 77.0
3004, 79.0
3005, 77.0
3006, 79.0
3007, 78.0
3008, 80.0
3009, 78.0
3010, 84.0
3011, 76.0
3012, 77.0
3013, 81.0
3014, 79.0
3015, 77.0
3016, 84.0
3017, 83.0
3018, 82.0
3019, 78.0
3020, 83.0
3021, 80.0
3022, 73.0
3023, 82.0
3024, 77.0
3025, 78.0
3026, 76.0
3027, 78.0
3028, 80.0
3029, 76.0
3030, 73.0
3031, 81.0
3032, 80.0
3033, 76.0
3034, 78.0
3035, 79.0
3036, 78.0
3037, 74.0
3038, 82.0
3039, 77.0
3040, 76.0
3041, 78.0
3042, 82.0
3043, 76.0
3044, 75.0
3045, 78.0
3046, 81.0
3047, 80.0
3048, 80.0
3049, 76.0
3050, 77.0
3051, 80.0
3052, 83.0
3053, 80.0
3054, 87.0
3055, 80.0
3056, 78.0
3057, 75.0
3058, 82.0
3059, 79.0
3060, 82.0
3061, 76.0
3062, 82.0
3063, 76.0
3064, 80.0
3065, 80.0
3066, 82.0
3067, 77.0
3068, 82.0
3069, 75.0
3070, 85.0
3071, 82.0
3072, 83.0
3073, 73.0
3074, 80.0
3075, 80.0
3076, 81.0
3077, 78.0
3078, 77.0
3079, 77.0
3080, 76.0
3081, 79.0
3082, 76.0
3083, 81.0
3084, 74.0
3085, 81.0
3086, 73.0
3087, 77.0
3088, 82.0
3089, 76.0
3090, 78.0
3091, 75.0
3092, 82.0
3093, 79.0
3094, 81.0
3095, 75.0
3096, 80.0
3097, 73.0
3098, 80.0
3099, 79.0
3100, 82.0
3101, 77.0
3102, 79.0
3103, 77.0
3104, 82.0
3105, 79.0
3106, 81.0
3107, 80.0
3108, 76.0
3109, 75.0
3110, 75.0
3111, 77.0
3112, 81.0
3113, 76.0
3114, 81.0
3115, 77.0
3116, 84.0
3117, 76.0
3118, 76.0
3119, 76.0
3120, 74.0
3121, 76.0
3122, 80.0
3123, 83.0
3124, 82.0
3125, 81.0
3126, 81.0
3127, 82.0
3128, 80.0
3129, 78.0
3130, 79.0
3131, 79.0
3132, 77.0
3133, 81.0
3134, 78.0
3135, 78.0
3136, 75.0
3137, 79.0
3138, 78.0
3139, 76.0
3140, 80.0
3141, 77.0
3142, 76.0
3143, 79.0
3144, 77.0
3145, 78.0
3146, 78.0
3147, 79.0
3148, 79.0
3149, 78.0
3150, 80.0
3151, 77.0
3152, 82.0
3153, 80.0
3154, 81.0
3155, 76.0
3156, 77.0
3157, 76.0
3158, 78.0
3159, 78.0
3160, 80.0
3161, 74.0
3162, 81.0
3163, 79.0
3164, 77.0
3165, 82.0
3166, 83.0
3167, 79.0
3168, 81.0
3169, 80.0
3170, 81.0
3171, 75.0
3172, 78.0
3173, 77.0
3174, 76.0
3175, 78.0
3176, 79.0
3177, 78.0
3178, 75.0
3179, 84.0
3180, 78.0
3181, 78.0
3182, 80.0
3183, 75.0
3184, 76.0
3185, 76.0
3186, 82.0
3187, 78.0
3188, 81.0
3189, 77.0
3190, 80.0
3191, 79.0
3192, 80.0
3193, 79.0
3194, 79.0
3195, 78.0
3196, 73.0
3197, 73.0
3198, 87.0
3199, 78.0
3200, 79.0
3201, 77.0
3202, 81.0
3203, 72.0
3204, 86.0
3205, 78.0
3206, 80.0
3207, 74.0
3208, 78.0
3209, 75.0
3210, 80.0
3211, 75.0
3212, 82.0
3213, 77.0
3214, 76.0
3215, 76.0
3216, 81.0
3217, 80.0
3218, 77.0
3219, 82.0
3220, 81.0
3221, 75.0
3222, 78.0
3223, 76.0
3224, 81.0
3225, 78.0
3226, 79.0
3227, 79.0
3228, 78.0
3229, 73.0
3230, 81.0
3231, 76.0
3232, 75.0
3233, 80.0
3234, 78.0
3235, 73.0
3236, 78.0
3237, 82.0
3238, 76.0
3239, 77.0
3240, 76.0
3241, 75.0
3242, 80.0
3243, 82.0
3244, 75.0
3245, 77.0
3246, 81.0
3247, 81.0
3248, 80.0
3249, 75.0
3250, 84.0
3251, 78.0
3252, 75.0
3253, 74.0
3254, 80.0
3255, 75.0
3256, 77.0
3257, 78.0
3258, 76.0
3259, 74.0
3260, 80.0
3261, 81.0
3262, 76.0
3263, 80.0
3264, 82.0
3265, 78.0
3266, 85.0
3267, 76.0
3268, 82.0
3269, 73.0
3270, 74.0
3271, 76.0
3272, 80.0
3273, 77.0
3274, 82.0
3275, 77.0
3276, 82.0
3277, 75.0
3278, 79.0
3279, 76.0
3280, 80.0
3281, 80.0
3282, 84.0
3283, 79.0
3284, 81.0
3285, 80.0
3286, 81.0
3287, 74.0
3288, 81.0
3289, 76.0
3290, 78.0
3291, 77.0
3292, 83.0
3293, 79.0
3294, 83.0
3295, 78.0
3296, 79.0
3297, 75.0
3298, 82.0
3299, 79.0
3300, 80.0
3301, 80.0
3302, 83.0
3303, 78.0
3304, 75.0
3305, 80.0
3306, 80.0
3307, 77.0
3308, 81.0
3309, 74.0
3310, 84.0
3311, 73.0
3312, 80.0
3313, 73.0
3314, 80.0
3315, 77.0
3316, 76.0
3317, 75.0
3318, 82.0
3319, 74.0
3320, 78.0
3321, 78.0
3322, 79.0
3323, 81.0
3324, 81.0
3325, 79.0
3326, 84.0
3327, 77.0
3328, 81.0
3329, 78.0
3330, 77.0
3331, 80.0
3332, 84.0
3333, 80.0
3334, 82.0
3335, 81.0
3336, 81.0
3337, 78.0
3338, 79.0
3339, 79.0
3340, 80.0
3341, 76.0
3342, 82.0
3343, 78.0
3344, 79.0
3345, 78.0
3346, 83.0
3347, 80.0
3348, 78.0
3349, 77.0
3350, 79.0
3351, 80.0
3352, 81.0
3353, 75.0
3354, 82.0
3355, 74.0
3356, 84.0
3357, 79.0
3358, 85.0
3359, 76.0
3360, 80.0
3361, 79.0
3362, 75.0
3363, 81.0
3364, 76.0
3365, 76.0
3366, 80.0
3367, 74.0
3368, 82.0
3369, 75.0
3370, 85.0
3371, 79.0
3372, 81.0
3373, 75.0
3374, 81.0
3375, 78.0
3376, 84.0
3377, 80.0
3378, 78.0
3379, 82.0
3380, 83.0
3381, 76.0
3382, 80.0
3383, 77.0
3384, 82.0
3385, 79.0
3386, 80.0
3387, 75.0
3388, 80.0
3389, 79.0
3390, 79.0
3391, 76.0
3392, 82.0
3393, 76.0
3394, 83.0
3395, 76.0
3396, 80.0
3397, 78.0
3398, 75.0
3399, 77.0
3400, 76.0
3401, 79.0
3402, 83.0
3403, 77.0
3404, 83.0
3405, 76.0
3406, 82.0
3407, 76.0
3408, 77.0
3409, 78.0
3410, 81.0
3411, 75.0
3412, 84.0
3413, 78.0
3414, 74.0
3415, 80.0
3416, 77.0
3417, 76.0
3418, 83.0
3419, 77.0
3420, 82.0
3421, 77.0
3422, 82.0
3423, 75.0
3424, 81.0
3425, 73.0
3426, 80.0
3427, 75.0
3428, 81.0
3429, 73.0
3430, 80.0
3431, 80.0
3432, 84.0
3433, 76.0
3434, 81.0
3435, 79.0
3436, 80.0
3437, 78.0
3438, 81.0
3439, 80.0
3440, 78.0
3441, 81.0
3442, 82.0
3443, 81.0
3444, 80.0
3445, 78.0
3446, 83.0
3447, 75.0
3448, 79.0
3449, 79.0
3450, 77.0
3451, 80.0
3452, 79.0
3453, 79.0
3454, 82.0
3455, 78.0
3456, 81.0
3457, 80.0
3458, 81.0
3459, 78.0
3460, 86.0
3461, 75.0
3462, 82.0
3463, 78.0
3464, 77.0
3465, 77.0
3466, 72.0
3467, 77.0
3468, 81.0
3469, 77.0
3470, 81.0
3471, 80.0
3472, 83.0
3473, 77.0
3474, 81.0
3475, 75.0
3476, 79.0
3477, 80.0
3478, 78.0
3479, 76.0
3480, 79.0
3481, 84.0
3482, 79.0
3483, 79.0
3484, 80.0
3485, 79.0
3486, 77.0
3487, 79.0
3488, 78.0
3489, 76.0
3490, 79.0
3491, 80.0
3492, 77.0
3493, 77.0
3494, 80.0
3495, 75.0
3496, 80.0
3497, 80.0
3498, 76.0
3499, 73.0
3500, 82.0
3501, 81.0
3502, 77.0
3503, 74.0
3504, 81.0
3505, 77.0
3506, 82.0
3507, 80.0
3508, 86.0
3509, 81.0
3510, 77.0
3511, 77.0
3512, 82.0
3513, 76.0
3514, 79.0
3515, 79.0
3516, 75.0
3517, 72.0
3518, 83.0
3519, 73.0
3520, 80.0
3521, 78.0
3522, 82.0
3523, 80.0
3524, 78.0
3525, 76.0
3526, 81.0
3527, 81.0
3528, 81.0
3529, 80.0
3530, 80.0
3531, 76.0
3532, 83.0
3533, 78.0
3534, 78.0
3535, 80.0
3536, 80.0
3537, 75.0
3538, 80.0
3539, 78.0
3540, 79.0
3541, 74.0
3542, 76.0
3543, 84.0
3544, 77.0
3545, 81.0
3546, 79.0
3547, 80.0
3548, 80.0
3549, 75.0
3550, 79.0
3551, 80.0
3552, 84.0
3553, 78.0
3554, 83.0
3555, 77.0
3556, 83.0
3557, 79.0
3558, 78.0
3559, 74.0
3560, 79.0
3561, 76.0
3562, 79.0
3563, 77.0
3564, 78.0
3565, 77.0
3566, 78.0
3567, 81.0
3568, 79.0
3569, 75.0
3570, 78.0
3571, 72.0
3572, 77.0
3573, 80.0
3574, 78.0
3575, 79.0
3576, 80.0
3577, 83.0
3578, 83.0
3579, 78.0
3580, 83.0
3581, 74.0
3582, 78.0
3583, 79.0
3584, 81.0
3585, 81.0
3586, 79.0
3587, 72.0
3588, 82.0
3589, 77.0
3590, 86.0
3591, 81.0
3592, 82.0
3593, 76.0
3594, 80.0
3595, 76.0
3596, 81.0
3597, 76.0
3598, 81.0
3599, 75.0
3600, 80.0
3601, 78.0
3602, 80.0
3603, 77.0
3604, 81.0
3605, 80.0
3606, 80.0
3607, 75.0
3608, 86.0
3609, 84.0
3610, 83.0
3611, 78.0
3612, 79.0
3613, 81.0
3614, 79.0
3615, 79.0
3616, 85.0
3617, 81.0
3618, 85.0
3619, 80.0
3620, 81.0
3621, 78.0
3622, 80.0
3623, 79.0
3624, 81.0
3625, 83.0
3626, 82.0
3627, 78.0
