0.000000	0.100000
0.000000	10.633000
0.020000	10.312000
0.040000	9.242000
0.060000	8.059000
0.080000	6.687000
0.100000	5.493000
0.120000	4.557000
0.140000	3.748000
0.160000	2.881000
0.180000	2.199000
0.200000	1.665000
0.220000	1.162000
0.240000	0.907000
0.260000	0.639000
0.280000	0.477000
0.300000	0.368000
0.320000	0.278000
0.340000	0.223000
0.360000	0.194000
0.380000	0.166000
0.400000	0.152000
0.420000	0.139000
0.440000	0.132000
0.460000	0.126000
0.480000	0.120000
0.500000	0.114000
0.520000	0.111000
0.540000	0.108000
0.560000	0.103000
0.580000	0.101000
0.600000	0.098000
0.620000	0.095000
0.640000	0.093000
0.660000	0.091000
0.680000	0.089000
0.700000	0.087000
0.720000	0.085000
0.740000	0.084000
0.760000	0.083000
0.780000	0.081000
0.800000	0.079000
0.820000	0.078000
0.840000	0.077000
0.860000	0.078000
0.880000	0.075000
0.900000	0.074000
0.920000	0.073000
0.940000	0.073000
0.960000	0.071000
0.980000	0.071000
1.000000	0.069000
1.020000	0.069000
1.040000	0.068000
1.060000	0.068000
1.080000	0.066000
1.100000	0.066000
1.120000	0.068000
1.140000	0.064000
1.160000	0.064000
1.180000	0.063000
1.200000	0.063000
1.220000	0.062000
1.240000	0.062000
1.260000	0.061000
1.280000	0.061000
1.300000	0.060000
1.320000	0.060000
1.340000	0.060000
1.360000	0.059000
1.380000	0.058000
1.400000	0.059000
1.420000	0.060000
1.440000	0.058000
1.460000	0.058000
1.480000	0.057000
1.500000	0.057000
1.520000	0.058000
1.540000	0.057000
1.560000	0.055000
1.580000	0.055000
1.600000	0.055000
1.620000	0.055000
1.640000	0.055000
1.660000	0.054000
1.680000	0.056000
1.700000	0.056000
1.720000	0.053000
1.740000	0.053000
1.760000	0.053000
1.780000	0.053000
1.800000	0.054000
1.820000	0.054000
1.840000	0.052000
1.860000	0.052000
1.880000	0.052000
1.900000	0.051000
1.920000	0.051000
1.940000	0.050000
1.960000	0.050000
1.980000	0.051000
2.000000	0.052000
2.020000	0.052000
2.040000	0.050000
2.060000	0.049000
2.080000	0.050000
2.100000	0.049000
2.120000	0.049000
2.140000	0.049000
2.160000	0.049000
2.180000	0.049000
2.200000	0.049000
2.220000	0.049000
2.240000	0.048000
2.260000	0.048000
2.280000	0.050000
2.300000	0.048000
2.320000	0.050000
2.340000	0.048000
2.360000	0.050000
2.380000	0.050000
2.400000	0.047000
2.420000	0.047000
2.440000	0.047000
2.460000	0.047000
2.480000	0.047000
2.500000	0.047000
2.520000	0.047000
2.540000	0.047000
2.560000	0.046000
2.580000	0.047000
2.600000	0.046000
2.620000	0.048000
2.640000	0.045000
2.660000	0.046000
2.680000	0.048000
2.700000	0.048000
2.720000	0.045000
2.740000	0.046000
2.760000	0.048000
2.780000	0.046000
2.800000	0.045000
2.820000	0.045000
2.840000	0.045000
2.860000	0.045000
2.880000	0.045000
2.900000	0.045000
2.920000	0.045000
2.940000	0.045000
2.960000	0.045000
2.980000	0.045000
3.000000	0.044000
3.020000	0.045000
3.040000	0.045000
3.060000	0.045000
3.080000	0.045000
3.100000	0.045000
3.120000	0.044000
3.140000	0.044000
3.160000	0.045000
3.180000	0.044000
3.200000	0.044000
3.220000	0.044000
3.240000	0.046000
3.260000	0.044000
3.280000	0.044000
3.300000	0.046000
3.320000	0.044000
3.340000	0.046000
3.360000	0.044000
3.380000	0.046000
3.400000	0.044000
3.420000	0.044000
3.440000	0.044000
3.460000	0.044000
3.480000	0.044000
3.500000	0.046000
