-8.000000	3.220000
-7.900000	3.229000
-7.800000	3.209000
-7.700000	3.189000
-7.600000	3.202000
-7.500000	3.219000
-7.400000	3.210000
-7.300000	3.188000
-7.200000	3.187000
-7.100000	3.193000
-7.000000	3.197000
-6.900000	3.181000
-6.800000	3.175000
-6.700000	3.173000
-6.600000	3.168000
-6.500000	3.166000
-6.400000	3.148000
-6.300000	3.148000
-6.200000	3.154000
-6.100000	3.164000
-6.000000	3.157000
-5.900000	3.148000
-5.800000	3.146000
-5.700000	3.145000
-5.600000	3.147000
-5.500000	3.137000
-5.400000	3.130000
-5.300000	3.134000
-5.200000	3.131000
-5.100000	3.132000
-5.000000	3.121000
-4.900000	3.117000
-4.800000	3.113000
-4.700000	3.095000
-4.600000	3.101000
-4.500000	3.081000
-4.400000	3.087000
-4.300000	3.086000
-4.200000	3.086000
-4.100000	3.057000
-4.000000	3.056000
-3.900000	3.048000
-3.800000	3.038000
-3.700000	3.055000
-3.600000	3.036000
-3.500000	3.016000
-3.400000	3.009000
-3.300000	3.016000
-3.200000	3.002000
-3.100000	2.976000
-3.000000	2.979000
-2.900000	2.963000
-2.800000	2.940000
-2.700000	2.936000
-2.600000	2.929000
-2.500000	2.907000
-2.400000	2.879000
-2.300000	2.865000
-2.200000	2.797000
-2.100000	2.766000
-2.000000	2.711000
-1.900000	2.644000
-1.800000	2.538000
-1.700000	2.430000
-1.600000	2.353000
-1.500000	2.277000
-1.400000	2.214000
-1.300000	2.163000
-1.200000	2.118000
-1.100000	2.073000
-1.000000	2.053000
-0.900000	2.043000
-0.800000	2.017000
-0.700000	2.016000
-0.600000	2.011000
-0.500000	2.004000
-0.400000	1.998000
-0.300000	1.997000
-0.200000	1.997000
-0.100000	1.992000
0.000000	1.999000
0.100000	1.995000
0.200000	1.998000
0.300000	1.988000
0.400000	1.999000
0.500000	2.003000
0.600000	2.004000
0.700000	2.008000
0.800000	2.008000
0.900000	2.003000
1.000000	2.020000
1.100000	2.021000
1.200000	2.019000
1.300000	2.017000
1.400000	2.026000
1.500000	2.043000
1.600000	2.024000
1.700000	2.028000
1.800000	2.037000
1.900000	2.048000
2.000000	2.040000
2.100000	2.054000
2.200000	2.066000
2.300000	2.075000
2.400000	2.081000
2.500000	2.075000
2.600000	2.085000
2.700000	2.093000
2.800000	2.102000
2.900000	2.118000
3.000000	2.124000
3.100000	2.128000
3.200000	2.134000
3.300000	2.143000
3.400000	2.152000
3.500000	2.170000
3.600000	2.168000
3.700000	2.190000
3.800000	2.203000
3.900000	2.223000
4.000000	2.212000
4.100000	2.240000
4.200000	2.246000
4.300000	2.269000
4.400000	2.283000
4.500000	2.298000
4.600000	2.312000
4.700000	2.320000
4.800000	2.335000
4.900000	2.332000
5.000000	2.351000
5.100000	2.357000
5.200000	2.369000
5.300000	2.379000
5.400000	2.398000
5.500000	2.402000
5.600000	2.400000
5.700000	2.426000
5.800000	2.415000
5.900000	2.427000
6.000000	2.433000
6.100000	2.445000
6.200000	2.443000
6.300000	2.455000
6.400000	2.445000
6.500000	2.464000
6.600000	2.454000
6.700000	2.461000
6.800000	2.468000
6.900000	2.476000
7.000000	2.477000
7.100000	2.482000
7.200000	2.485000
7.300000	2.493000
7.400000	2.492000
7.500000	2.494000
7.600000	2.495000
7.700000	2.514000
7.800000	2.509000
7.900000	2.506000
8.000000	2.503000
8.100000	2.504000
