0.000000000000000000e+00       0.000000000000000000e+00
1.750000000000000000e+03       4.064670400000000373e+06
1.760000000000000000e+03       4.060308266666667070e+06
1.770000000000000000e+03       4.073784444444444031e+06
1.780000000000000000e+03       4.054687199999999721e+06
1.790000000000000000e+03       4.061320266666666605e+06
1.800000000000000000e+03       4.069703111111111008e+06
1.810000000000000000e+03       4.065632933333333582e+06
1.820000000000000000e+03       4.073947111111111939e+06
1.830000000000000000e+03       4.096533022222221829e+06
1.840000000000000000e+03       4.093308800000000279e+06
1.850000000000000000e+03       4.082587777777777985e+06
1.860000000000000000e+03       4.093503555555556435e+06
1.870000000000000000e+03       4.110414000000000000e+06
1.880000000000000000e+03       4.127513599999999627e+06
1.890000000000000000e+03       4.130821022222221829e+06
1.900000000000000000e+03       4.140349866666666232e+06
1.910000000000000000e+03       4.163278977777778171e+06
1.920000000000000000e+03       4.151555555555555969e+06
1.930000000000000000e+03       4.146365066666667350e+06
1.940000000000000000e+03       4.163253333333333489e+06
1.950000000000000000e+03       4.172843288888889365e+06
1.960000000000000000e+03       4.192742399999999907e+06
1.970000000000000000e+03       4.193452666666666977e+06
1.980000000000000000e+03       4.202701066666667350e+06
1.990000000000000000e+03       4.204607333333333954e+06
2.000000000000000000e+03       4.222405688888888806e+06
2.010000000000000000e+03       4.212054177777777426e+06
2.020000000000000000e+03       4.190885333333333489e+06
2.030000000000000000e+03       4.182864311111111194e+06
2.040000000000000000e+03       4.183927466666666791e+06
2.050000000000000000e+03       4.187926799999999814e+06
2.060000000000000000e+03       4.174662311111110728e+06
2.070000000000000000e+03       4.172163777777777519e+06
2.080000000000000000e+03       4.156506133333333302e+06
2.090000000000000000e+03       4.152566977777778171e+06
2.100000000000000000e+03       4.120816622222221922e+06
2.110000000000000000e+03       4.127341733333333861e+06
2.120000000000000000e+03       4.122352000000000000e+06
2.130000000000000000e+03       4.124050755555555224e+06
2.140000000000000000e+03       4.101597600000000093e+06
2.150000000000000000e+03       4.103016355555555783e+06
2.160000000000000000e+03       4.092952355555556249e+06
2.170000000000000000e+03       4.093016666666666977e+06
2.180000000000000000e+03       4.109673066666666418e+06
2.190000000000000000e+03       4.090597422222223133e+06
2.200000000000000000e+03       4.081134933333333116e+06
2.210000000000000000e+03       4.092508577777777798e+06
2.220000000000000000e+03       4.082154222222222015e+06
2.230000000000000000e+03       4.096016000000000000e+06
2.240000000000000000e+03       4.092475022222222760e+06
